"ts","disk_id","throughput","latency"
1637499600,"disk1",47786026.07,18.05
1637499615,"disk1",46775302.82,18.73
1637499630,"disk1",50429603.62,17.98
1637499645,"disk1",51285682.82,17.67
1637499660,"disk1",52202592.7,18.5
1637499675,"disk1",52304195.69,18.65
1637499690,"disk1",55249516.83,18.11
1637499705,"disk1",54500221.83,18.93
1637499720,"disk1",54924683.18,20
1637499735,"disk1",59410449.11,19.1
1637499750,"disk1",54622779.47,18.46
1637499765,"disk1",51116878.55,19.45
1637499780,"disk1",59882411.21,19.97
1637499795,"disk1",56624989.69,18.92
1637499810,"disk1",50696513.91,18.16
1637499825,"disk1",46395171.91,17.52
1637499840,"disk1",50305141.14,17.85
1637499855,"disk1",52710663.66,18.38
1637499870,"disk1",52215345.5,18.62
1637499885,"disk1",45001521.36,17.92
1637499900,"disk1",47169745.47,18.02
1637499915,"disk1",48830011.56,18.11
1637499930,"disk1",48257282.19,17.68
1637499945,"disk1",40446170.64,17.08
1637499960,"disk1",43782405.38,15.39
1637499975,"disk1",49081564.52,18.05
1637499990,"disk1",47954972.12,18.11
1637500005,"disk1",44874507.18,16.93
1637500020,"disk1",47557157.77,17.19
1637500035,"disk1",51361687.28,17.98
1637500050,"disk1",48156405.64,16.54
1637500065,"disk1",53615046.57,17.47
1637500080,"disk1",49902740.7,18.48
1637500095,"disk1",51621265.62,17.47
1637500110,"disk1",45539259.17,16.6
1637500125,"disk1",49332858.42,18.51
1637500140,"disk1",46532861.94,16.46
1637500155,"disk1",49221057.03,16.82
1637500170,"disk1",50547471.02,18.3
1637500185,"disk1",56021919.48,17.77
1637500200,"disk1",49843627.36,17.52
1637500215,"disk1",50643457.4,18.2
1637500230,"disk1",54524175.84,17.91
1637500245,"disk1",47884098.89,17.33
1637500260,"disk1",47758496.45,17.12
1637500275,"disk1",47267295.76,17.17
1637500290,"disk1",54444476.4,19
1637500305,"disk1",51838154.16,17.82
1637500320,"disk1",50835701.17,17.51
1637500335,"disk1",57276235.69,18.05
1637500350,"disk1",53296826.4,18.55
1637500365,"disk1",54298405.45,19.28
1637500380,"disk1",49151700.83,17.03
1637500395,"disk1",50554510.67,17.77
1637500410,"disk1",49827268.97,17.92
1637500425,"disk1",47244639.01,17.35
1637500440,"disk1",57654923.62,18.81
1637500455,"disk1",51563767.39,17.43
1637500470,"disk1",46235052.26,16.26
1637500485,"disk1",50993037.7,18.59
1637500500,"disk1",47946817.59,17.14
1637500515,"disk1",54178816.76,17.47
1637500530,"disk1",51460993.78,17.86
1637500545,"disk1",50086244.58,17.29
1637500560,"disk1",51246943.97,17.3
1637500575,"disk1",51451214.97,17.62
1637500590,"disk1",48474447.01,17.42
1637500605,"disk1",51768785.21,18.8
1637500620,"disk1",54086981.07,19.48
1637500635,"disk1",52386041.97,17.68
1637500650,"disk1",54955392.8,17.87
1637500665,"disk1",51616193.52,18.44
1637500680,"disk1",48454548.05,17.75
1637500695,"disk1",48087961.15,17.95
1637500710,"disk1",50003076.14,17.82
1637500725,"disk1",50469097.43,17.95
1637500740,"disk1",54262151.54,20.29
1637500755,"disk1",51426278.8,18.07
1637500770,"disk1",48107978.83,17.25
1637500785,"disk1",48245844.4,17.26
1637500800,"disk1",43925827.64,16.03
1637500815,"disk1",54274537.25,17.9
1637500830,"disk1",48985380.06,18.94
1637500845,"disk1",44895150.48,19.25
1637500860,"disk1",51281134.28,19
1637500875,"disk1",58835698.66,20.05
1637500890,"disk1",49554263.09,17.56
1637500905,"disk1",52678015.31,18.61
1637500920,"disk1",50316806.74,18
1637500935,"disk1",58915205.94,18.34
1637500950,"disk1",52527225.95,16.99
1637500965,"disk1",51594296.09,17.01
1637500980,"disk1",64913542.43,21.18
1637500995,"disk1",55749403.09,18.16
1637501010,"disk1",53934234.5,18.21
1637501025,"disk1",51887952.24,18.98
1637501040,"disk1",50234606.36,18.22
1637501055,"disk1",44083751.24,16.33
1637501070,"disk1",47182921.86,16.87
1637501085,"disk1",49061373.72,17.26
1637501100,"disk1",48737055.69,16.58
1637501115,"disk1",43566657.88,16.46
1637501130,"disk1",43504559.4,15.56
1637501145,"disk1",48904450.11,17.32
1637501160,"disk1",50341651.67,17.84
1637501175,"disk1",51413557.38,17.76
1637501190,"disk1",49221221.07,18.1
1637501205,"disk1",47612241.68,17.99
1637501220,"disk1",53269132.19,17.71
1637501235,"disk1",54614316.41,18.84
1637501250,"disk1",49791996.47,17.6
1637501265,"disk1",49405435.39,18.16
1637501280,"disk1",53482907.68,17.62
1637501295,"disk1",53261825.38,17.32
1637501310,"disk1",53707247.85,18.31
1637501325,"disk1",52647163.42,17.4
1637501340,"disk1",53314830.44,18.92
1637501355,"disk1",51969550.73,18.3
1637501370,"disk1",46148365.53,16.96
1637501385,"disk1",46776036.64,18.18
1637501400,"disk1",48861921.13,17.11
1637501415,"disk1",58567037.65,17.47
1637501430,"disk1",51074327.54,17.29
1637501445,"disk1",49803362.35,18.88
1637501460,"disk1",47001533.56,17.25
1637501475,"disk1",52081951.78,17.55
1637501490,"disk1",49827843.89,17.86
1637501505,"disk1",49133794.52,18
1637501520,"disk1",50362350.67,16.74
1637501535,"disk1",48033523.93,16.81
1637501550,"disk1",49636911.9,18.47
1637501565,"disk1",49822450.93,18.36
1637501580,"disk1",51491267.39,18.49
1637501595,"disk1",49740265.51,17.64
1637501610,"disk1",49870491.78,19.25
1637501625,"disk1",60229306.52,20.1
1637501640,"disk1",50979916.84,18.76
1637501655,"disk1",44843335.69,18.02
1637501670,"disk1",43727343.65,20.2
1637501685,"disk1",54116364.64,20.44
1637501700,"disk1",50948927.89,19.98
1637501715,"disk1",47384066.67,17.91
1637501730,"disk1",47719741.91,19.41
1637501745,"disk1",50450979.38,20.08
1637501760,"disk1",48684967.66,19.38
1637501775,"disk1",51317298,19.59
1637501790,"disk1",45132251.21,19.82
1637501805,"disk1",47272198.17,17.86
