"ts","disk_id","throughput","latency"
1638277200,"disk1",50214779.62,18.05
1638277215,"disk1",63955233.58,20.09
1638277230,"disk1",57401456.08,22.9
1638277245,"disk1",58897511.3,18.75
1638277260,"disk1",64925609.38,18.85
1638277275,"disk1",59159655.11,18.98
1638277290,"disk1",56024651.46,18.2
1638277305,"disk1",54467352.58,18.57
1638277320,"disk1",55506539.5,17.35
1638277335,"disk1",62722712.16,18.16
1638277350,"disk1",53942541.23,17.87
1638277365,"disk1",52943900.43,16.93
1638277380,"disk1",59233579.64,19.42
1638277395,"disk1",58905299.6,19.66
1638277410,"disk1",54542302.89,16.84
1638277425,"disk1",54329997.92,17.08
1638277440,"disk1",51717082.43,16.81
1638277455,"disk1",49063960.03,16.55
1638277470,"disk1",56670104.87,16.94
1638277485,"disk1",62502497.19,18.21
1638277500,"disk1",59135650.21,16.59
1638277515,"disk1",60334439.03,18.09
1638277530,"disk1",52873132.01,16.98
1638277545,"disk1",53093773.57,17.59
1638277560,"disk1",52823529.05,16.67
1638277575,"disk1",58948700.63,16.23
1638277590,"disk1",62084508.29,18.07
1638277605,"disk1",51803362.83,16.45
1638277620,"disk1",63512566.47,18.18
1638277635,"disk1",61077742.55,16.86
1638277650,"disk1",65404595.02,18.74
1638277665,"disk1",58587721.03,18.37
1638277680,"disk1",66140365.18,18.15
1638277695,"disk1",71389903.75,19.71
1638277710,"disk1",71113586.4,19.22
1638277725,"disk1",74435717.55,19.43
1638277740,"disk1",72634954.14,20.86
1638277755,"disk1",56990627.39,16.7
1638277770,"disk1",54568209.42,17.48
1638277785,"disk1",55001117.52,17.67
1638277800,"disk1",60917538.48,17.83
1638277815,"disk1",64417966.42,18.81
1638277830,"disk1",65520378.63,20.29
1638277845,"disk1",56233053.52,18
1638277860,"disk1",56330287.26,17.63
1638277875,"disk1",70948910.02,19.68
1638277890,"disk1",70050729.09,20.29
1638277905,"disk1",57860810.43,21.72
1638277920,"disk1",53568523.7,17.82
1638277935,"disk1",57555493.46,17.69
1638277950,"disk1",60902868.93,18.25
1638277965,"disk1",54146329.77,18.68
1638277980,"disk1",51987838.41,17.93
1638277995,"disk1",62401744.64,18.59
1638278010,"disk1",66145680.11,19.16
1638278025,"disk1",53591620.96,18.86
1638278040,"disk1",62603896.82,18.64
1638278055,"disk1",55668276.54,17.84
1638278070,"disk1",67767424.58,20.33
1638278085,"disk1",72476675.95,20.66
1638278100,"disk1",67117665.39,20.07
1638278115,"disk1",69352584.62,20.76
1638278130,"disk1",64265825.52,19.19
1638278145,"disk1",56005653.46,18.44
1638278160,"disk1",61618933.84,20.47
1638278175,"disk1",58386603.46,18.9
1638278190,"disk1",58857812.52,19.99
1638278205,"disk1",48779539.97,17.61
1638278220,"disk1",56301388.48,18.2
1638278235,"disk1",61091594.9,18.18
1638278250,"disk1",54786066.35,17.03
1638278265,"disk1",53385539.22,16.72
1638278280,"disk1",57743180.64,18.25
1638278295,"disk1",59113757.08,18
1638278310,"disk1",61162256.93,17.76
1638278325,"disk1",71750413.44,18.88
1638278340,"disk1",65145450.43,19.22
1638278355,"disk1",67292028.16,19.12
1638278370,"disk1",66189119.35,19.73
1638278385,"disk1",53386734.06,19.32
1638278400,"disk1",50653263.57,18.58
1638278415,"disk1",59265844.31,19.25
1638278430,"disk1",61928431.44,19.15
1638278445,"disk1",59961777.21,18.17
1638278460,"disk1",54376772.4,17.96
1638278475,"disk1",56744118.81,17.55
1638278490,"disk1",62363579.11,19.63
1638278505,"disk1",58990768.56,19.7
1638278520,"disk1",55344276.33,17.76
1638278535,"disk1",55592468.34,18.03
1638278550,"disk1",50739929.89,17.2
1638278565,"disk1",50504498.25,16.92
1638278580,"disk1",52171475.12,17.14
1638278595,"disk1",60959160.18,18.01
1638278610,"disk1",56587712.07,17.45
1638278625,"disk1",61272911.35,18.52
1638278640,"disk1",62162731,18.05
1638278655,"disk1",63535957.35,18.35
1638278670,"disk1",65778961.56,19.2
1638278685,"disk1",62116885.04,19.46
1638278700,"disk1",61220853.77,18.86
1638278715,"disk1",64863666.62,18.84
1638278730,"disk1",59700566.92,18.62
1638278745,"disk1",60205766.52,19.08
1638278760,"disk1",55016895.98,18.52
1638278775,"disk1",60545300.64,18.88
1638278790,"disk1",66678808.08,20.9
1638278805,"disk1",62415139.06,19.25
1638278820,"disk1",62602383.82,20.12
1638278835,"disk1",61855893.78,17.99
1638278850,"disk1",58419679.68,18.54
1638278865,"disk1",59321361.91,17.92
1638278880,"disk1",63516336.95,19.34
1638278895,"disk1",50389502.17,17.99
1638278910,"disk1",48579498.03,17.4
1638278925,"disk1",58446747.49,18.02
1638278940,"disk1",57306117.51,18.86
1638278955,"disk1",50989643.05,16.99
1638278970,"disk1",57981321.99,17.84
1638278985,"disk1",67885999.4,21.73
1638279000,"disk1",61081635.66,18.78
1638279015,"disk1",64615000.55,19.12
1638279030,"disk1",67487497.16,20.19
1638279045,"disk1",70715418.66,19.72
1638279060,"disk1",61134554.79,19.3
1638279075,"disk1",58999536.5,19.54
1638279090,"disk1",58803816,19.84
1638279105,"disk1",63920325.59,19.41
1638279120,"disk1",58199298.01,18.99
1638279135,"disk1",54172007.24,17.62
1638279150,"disk1",55292056.8,18.28
1638279165,"disk1",60560359.97,17.86
1638279180,"disk1",59554119.54,18.46
1638279195,"disk1",66596161.91,19.6
1638279210,"disk1",53796151.87,17.97
1638279225,"disk1",55237029.91,18.04
1638279240,"disk1",64885948.49,18.54
1638279255,"disk1",60331800.67,18.1
1638279270,"disk1",59375697.68,18.7
1638279285,"disk1",64262089.95,20.07
1638279300,"disk1",56258408.84,18.47
1638279315,"disk1",55271686.99,17.75
1638279330,"disk1",53265389.52,17.71
1638279345,"disk1",60897661.5,18.52
1638279360,"disk1",64093315.51,18.16
1638279375,"disk1",73009147.14,19.02
1638279390,"disk1",63267943.64,18.12
1638279405,"disk1",65283742.53,18.73
1638279420,"disk1",60284138.68,17.86
1638279435,"disk1",67460480.79,19.45
1638279450,"disk1",63173240.21,19.43
1638279465,"disk1",57535881.89,18.26
1638279480,"disk1",68846459.42,19.2
1638279495,"disk1",69719725.29,19.34
1638279510,"disk1",67377483.85,19.11
1638279525,"disk1",64183312.29,18.45
1638279540,"disk1",73644691.52,20.39
1638279555,"disk1",66432142.06,19.19
1638279570,"disk1",60731036.54,19.5
1638279585,"disk1",56073802.4,17.93
1638279600,"disk1",58169237.78,17.14
1638279615,"disk1",60588718.77,17.71
1638279630,"disk1",67179168.56,17.8
1638279645,"disk1",59829717.93,17.89
1638279660,"disk1",64959432.63,19.47
1638279675,"disk1",62151541.84,18.31
1638279690,"disk1",59588760.05,18.97
1638279705,"disk1",56852700.49,17.6
1638279720,"disk1",59376229.88,17.34
1638279735,"disk1",60808690.19,18.62
1638279750,"disk1",65335812.82,18.79
1638279765,"disk1",63058145.62,18.45
1638279780,"disk1",65085805.78,18.66
1638279795,"disk1",67023087.01,19.52
1638279810,"disk1",73460064.43,19.37
1638279825,"disk1",64340986.7,18.7
1638279840,"disk1",72697417.24,19.95
1638279855,"disk1",63681589.42,18.74
1638279870,"disk1",68247031.9,21.44
1638279885,"disk1",65685641.4,19.26
1638279900,"disk1",71133141.26,19.22
1638279915,"disk1",68491647.77,19.59
1638279930,"disk1",64403713.72,20.23
1638279945,"disk1",60603047.76,18.46
1638279960,"disk1",68778434.58,20.8
1638279975,"disk1",60802553.33,19.31
1638279990,"disk1",59146025.18,17.71
1638280005,"disk1",62854327.44,18.86
1638280020,"disk1",66988387.83,18.93
1638280035,"disk1",60667709.54,19.48
1638280050,"disk1",60109309.49,17.4
1638280065,"disk1",64063639.25,18.87
1638280080,"disk1",62020990.8,18.01
1638280095,"disk1",67476155.88,19.12
1638280110,"disk1",68538105.28,19.68
1638280125,"disk1",62908675.6,19.35
1638280140,"disk1",66838830.6,18.83
1638280155,"disk1",65905186.12,18.55
1638280170,"disk1",63856667.5,19.06
1638280185,"disk1",52224543.68,18.68
1638280200,"disk1",58532084.37,17.41
1638280215,"disk1",61380937.49,18.11
1638280230,"disk1",64395709.21,17.89
1638280245,"disk1",61389352.11,18.21
1638280260,"disk1",61138207.63,17.98
1638280275,"disk1",63953154.88,18.57
1638280290,"disk1",66705171.57,21.41
1638280305,"disk1",68115006.91,20.42
1638280320,"disk1",68498456.87,18.79
1638280335,"disk1",66086588.27,19.01
1638280350,"disk1",65618373.75,18.89
1638280365,"disk1",59040503.83,18.25
1638280380,"disk1",59363913.99,17.93
1638280395,"disk1",61408403.97,18.54
1638280410,"disk1",59245918.56,17.66
1638280425,"disk1",58689747.03,18.05
1638280440,"disk1",52191457.4,17.95
1638280455,"disk1",58515619.32,18.21
1638280470,"disk1",64902192.14,18.65
1638280485,"disk1",55809076.96,19.07
1638280500,"disk1",54457904.74,17.1
1638280515,"disk1",53351650.3,18.66
1638280530,"disk1",55001881.68,17.67
1638280545,"disk1",60300933.77,18.36
1638280560,"disk1",65428260.56,18.33
1638280575,"disk1",65478360.44,18.43
1638280590,"disk1",62093107.8,18.05
1638280605,"disk1",62723303.4,19.28
1638280620,"disk1",61956316.11,18.45
1638280635,"disk1",56501809.11,17.95
1638280650,"disk1",67363418.86,18.23
1638280665,"disk1",69577769.01,20.58
1638280680,"disk1",62264866.84,19.28
1638280695,"disk1",54361940.39,18.74
1638280710,"disk1",60570685.54,18.04
1638280725,"disk1",64346885.93,17.47
1638280740,"disk1",67570696.16,18.33
1638280755,"disk1",70900386.94,19.51
1638280770,"disk1",69175118.86,18.33
1638280785,"disk1",62654709.86,16.9
1638280800,"disk1",62856748.97,17.92
1638280815,"disk1",61939619.13,16.63
1638280830,"disk1",70409044.2,17.43
1638280845,"disk1",76708912.42,19.24
1638280860,"disk1",66946303.61,18.02
1638280875,"disk1",66453757.38,17.83
1638280890,"disk1",68576438.99,19.3
1638280905,"disk1",68356054.64,20.22
1638280920,"disk1",65664382.27,17.92
1638280935,"disk1",61054098.3,16.75
1638280950,"disk1",59208033.64,18.44
1638280965,"disk1",64854689.82,19.62
1638280980,"disk1",70766349.24,19.86
1638280995,"disk1",72962764.5,19.01
1638281010,"disk1",73264321.62,18.94
1638281025,"disk1",67808360.66,21.5
1638281040,"disk1",71638759.8,19.31
1638281055,"disk1",61021859.91,18.5
1638281070,"disk1",58999481.12,18.64
1638281085,"disk1",65528971.5,18.25
1638281100,"disk1",56815460.11,18.31
1638281115,"disk1",58498840.07,17.65
1638281130,"disk1",63188994.35,18.55
1638281145,"disk1",56030503.58,17.51
1638281160,"disk1",57976729.69,17.92
1638281175,"disk1",60120747.89,19.41
1638281190,"disk1",67906243.24,21.57
1638281205,"disk1",59406108.76,19.18
1638281220,"disk1",58371719.02,17.98
1638281235,"disk1",62209760.86,18.32
1638281250,"disk1",60178694.76,20.02
1638281265,"disk1",58291320.19,16.74
1638281280,"disk1",63624619.48,19.18
1638281295,"disk1",70484322.22,20.3
1638281310,"disk1",68606052.3,18.05
1638281325,"disk1",63250336.95,17.2
1638281340,"disk1",56389826.76,16.85
1638281355,"disk1",60376500.56,16.95
1638281370,"disk1",64148665.64,17.81
1638281385,"disk1",61657740.8,16.84
1638281400,"disk1",60810530.16,16.86
1638281415,"disk1",56059281.07,16.63
1638281430,"disk1",63476506.97,18.9
1638281445,"disk1",66916789.33,18.3
1638281460,"disk1",64818707.83,19.12
1638281475,"disk1",62958329.18,24.74
1638281490,"disk1",57112166.11,17.91
1638281505,"disk1",56558786.51,17.64
1638281520,"disk1",53909058.58,16.48
1638281535,"disk1",52654416.88,16.47
1638281550,"disk1",60066989.18,17.57
1638281565,"disk1",62005610.48,18.86
1638281580,"disk1",62507634.23,17.17
1638281595,"disk1",63237602.1,20.4
1638281610,"disk1",61144453.81,18.6
1638281625,"disk1",58807744.36,17.5
1638281640,"disk1",56022062.88,17.77
1638281655,"disk1",59633219.57,18.39
1638281670,"disk1",60063880.33,17.1
1638281685,"disk1",61348298.46,19.83
1638281700,"disk1",56585236.17,16.56
1638281715,"disk1",56550425.06,16.48
1638281730,"disk1",56312375.63,16.44
1638281745,"disk1",46083187.48,14.91
1638281760,"disk1",48656447.69,17.41
1638281775,"disk1",51079566.74,17.26
1638281790,"disk1",52301477.73,16.02
1638281805,"disk1",53292867.82,17.35
1638281820,"disk1",51194915.35,16.58
1638281835,"disk1",56815145.45,18.02
1638281850,"disk1",56572581.87,17.73
1638281865,"disk1",54390192.21,17.06
1638281880,"disk1",49362984.33,16.86
1638281895,"disk1",61847409.62,18.22
1638281910,"disk1",56376126.3,16.98
1638281925,"disk1",51213805.78,17.75
1638281940,"disk1",44367971.35,16.12
1638281955,"disk1",51625393.6,16.44
1638281970,"disk1",48302959.7,16.39
1638281985,"disk1",52037909.31,17.08
1638282000,"disk1",44748538.58,15.36
1638282015,"disk1",53020029.23,16.09
1638282030,"disk1",49515543.02,16.41
1638282045,"disk1",49189357.03,16.32
1638282060,"disk1",52710378.9,16.94
1638282075,"disk1",54179081.9,17.42
1638282090,"disk1",49225554.52,17.74
1638282105,"disk1",48080936.42,16.59
1638282120,"disk1",51418127.09,17.32
1638282135,"disk1",60632261.25,18.36
1638282150,"disk1",48038758.93,15.61
1638282165,"disk1",48836824.01,16.51
1638282180,"disk1",51196122.11,16.4
1638282195,"disk1",58618250.51,17.65
1638282210,"disk1",61313268.72,17.73
1638282225,"disk1",52553475.12,16.29
1638282240,"disk1",51871369.67,17.34
1638282255,"disk1",54877486.46,17.57
1638282270,"disk1",48846017.15,17.61
1638282285,"disk1",54786632.58,16.79
1638282300,"disk1",55662555.12,18.15
1638282315,"disk1",56061830.91,17.09
1638282330,"disk1",56021372.5,17.44
1638282345,"disk1",53858420.21,17.8
1638282360,"disk1",49535409.36,15.47
1638282375,"disk1",50117833.88,16.19
1638282390,"disk1",50274419.15,19.86
1638282405,"disk1",44744235.04,15.17
1638282420,"disk1",49216228.01,15.94
1638282435,"disk1",48469750.87,15.72
1638282450,"disk1",48875416.51,16.5
1638282465,"disk1",47066289.68,15.49
1638282480,"disk1",44882549.3,16.38
1638282495,"disk1",49584020.7,16.33
1638282510,"disk1",53778148.84,17.12
1638282525,"disk1",55337735.43,16.79
1638282540,"disk1",52859135.8,16.06
1638282555,"disk1",56299182.31,16.63
1638282570,"disk1",50670504.99,16.58
1638282585,"disk1",45976378.48,15.99
1638282600,"disk1",45378477.86,15.86
1638282615,"disk1",46503823.25,17.52
1638282630,"disk1",43869567.17,21.69
1638282645,"disk1",54884215.46,17.49
1638282660,"disk1",53141715.68,17.26
1638282675,"disk1",59432952.76,18.38
1638282690,"disk1",57698927.29,17.15
1638282705,"disk1",53142358.92,17.01
1638282720,"disk1",49056631.96,16.26
1638282735,"disk1",51436032.76,17.7
1638282750,"disk1",45801689.36,17.26
1638282765,"disk1",46550512.3,16.94
1638282780,"disk1",41387235.38,15.98
1638282795,"disk1",52120834.78,17.35
