"ts","disk_id","throughput","latency"
1638277200,"disk1",55472756.62,48.54
1638277215,"disk1",59411223.91,65.8
1638277230,"disk1",56168678.19,48.32
1638277245,"disk1",64531238.56,68.55
1638277260,"disk1",77091226.83,88.01
1638277275,"disk1",59190215.03,61.53
1638277290,"disk1",57228740.26,52.96
1638277305,"disk1",61607859.92,89.72
1638277320,"disk1",73707355.05,106.16
1638277335,"disk1",70846406.59,161.84
1638277350,"disk1",66797127.54,65.83
1638277365,"disk1",68350638.19,80.18
1638277380,"disk1",66593872.86,129.24
1638277395,"disk1",75403736.8,72.44
1638277410,"disk1",70969675.1,59.26
1638277425,"disk1",59446506.84,68.97
1638277440,"disk1",60191654.09,120.56
1638277455,"disk1",65236070.92,48.76
1638277470,"disk1",68356713.21,75.1
1638277485,"disk1",78663531.64,114.69
1638277500,"disk1",66403695.01,74.89
1638277515,"disk1",60716017.09,57.25
1638277530,"disk1",66020591.57,79.28
1638277545,"disk1",56970828.17,111.6
1638277560,"disk1",72465417.22,103.74
1638277575,"disk1",59248907.37,71.28
1638277590,"disk1",60163722.45,90.84
1638277605,"disk1",60817309.07,98.13
1638277620,"disk1",59537430.69,51.44
1638277635,"disk1",66548535.07,74.57
1638277650,"disk1",65692729.19,63.19
1638277665,"disk1",60571036.63,88.34
1638277680,"disk1",53933544.65,79.19
1638277695,"disk1",60614483.16,124.13
1638277710,"disk1",60423852.43,75.55
1638277725,"disk1",61494423.22,75.28
1638277740,"disk1",53519338.68,50.67
1638277755,"disk1",59719570.57,69.9
1638277770,"disk1",68484545.5,60.3
1638277785,"disk1",64866024.6,55.27
1638277800,"disk1",60204619.6,65.39
1638277815,"disk1",64513497.06,62.8
1638277830,"disk1",70281228.62,90.47
1638277845,"disk1",67925695.86,96.7
1638277860,"disk1",66115013.26,55.98
1638277875,"disk1",70439638.09,63.79
1638277890,"disk1",65149530.49,101.85
1638277905,"disk1",65907818.35,94.84
1638277920,"disk1",57809165.11,61.87
1638277935,"disk1",63017648.85,59.95
1638277950,"disk1",60488876.35,61.08
1638277965,"disk1",55037684.7,64.86
1638277980,"disk1",54855862.99,48.49
1638277995,"disk1",62173322.41,70.07
1638278010,"disk1",64648787.89,74.68
1638278025,"disk1",65002532.41,49.08
1638278040,"disk1",58226252.78,61.45
1638278055,"disk1",56053728,121.14
1638278070,"disk1",60876473.18,55.11
1638278085,"disk1",66740522.52,94.05
1638278100,"disk1",62512846.12,117.36
1638278115,"disk1",60724844.35,53
1638278130,"disk1",57993921.26,52.99
1638278145,"disk1",51407617.95,72.38
1638278160,"disk1",52168754.19,60.92
1638278175,"disk1",57850915.72,126.8
1638278190,"disk1",50736704.07,108.88
1638278205,"disk1",50760548.26,49.31
1638278220,"disk1",52105709.67,82.47
1638278235,"disk1",51476932.77,67.25
1638278250,"disk1",55087518.83,54.96
1638278265,"disk1",50654168.04,116.78
1638278280,"disk1",51352412.56,77.25
1638278295,"disk1",51580299.79,97.68
1638278310,"disk1",53884848.05,48.73
1638278325,"disk1",51958854.12,73.32
1638278340,"disk1",52890262.11,89.74
1638278355,"disk1",48337583.11,51.05
1638278370,"disk1",51321384.31,69.52
1638278385,"disk1",54079444.93,55.37
1638278400,"disk1",42893225.49,44.99
1638278415,"disk1",45032109.38,64.06
1638278430,"disk1",51924768.22,104.46
1638278445,"disk1",53793909.7,85.62
1638278460,"disk1",62501359.92,99.87
1638278475,"disk1",50791014.38,91.34
1638278490,"disk1",52988826.11,99
1638278505,"disk1",46831856.05,45.22
1638278520,"disk1",46963145.99,86.73
1638278535,"disk1",50273404.94,76.89
1638278550,"disk1",50272704.97,48.94
1638278565,"disk1",49249049.19,61.1
1638278580,"disk1",51437290.52,86.93
1638278595,"disk1",60312927.09,123.13
1638278610,"disk1",46230161.52,42.29
1638278625,"disk1",47422317.78,72.68
1638278640,"disk1",52741794.97,85.89
1638278655,"disk1",60991028.11,65.91
1638278670,"disk1",51525711.04,55.76
1638278685,"disk1",43710902.73,108.61
1638278700,"disk1",47536082.85,62.48
1638278715,"disk1",52949103.86,45.09
1638278730,"disk1",49292773.59,69.19
1638278745,"disk1",47568846.66,80.39
1638278760,"disk1",47689955.14,90.22
1638278775,"disk1",49155847.14,75.29
1638278790,"disk1",43535070.15,94.89
1638278805,"disk1",52385200.62,73.18
1638278820,"disk1",46140769.63,62.41
1638278835,"disk1",50090230.56,104
1638278850,"disk1",52925093.5,93.49
1638278865,"disk1",52915777.56,71.4
1638278880,"disk1",44762410.08,89.12
1638278895,"disk1",49984591.72,46.27
1638278910,"disk1",48526212.35,65.42
1638278925,"disk1",57604299.72,74.75
1638278940,"disk1",56654072.15,75.52
1638278955,"disk1",60112790.84,81.17
1638278970,"disk1",49957406.02,92.49
1638278985,"disk1",44715133.68,65.71
1638279000,"disk1",49434090.8,81.84
1638279015,"disk1",53736214.3,83.12
1638279030,"disk1",44133375.86,79.05
1638279045,"disk1",45198443.99,101.72
1638279060,"disk1",51219460.48,73.36
1638279075,"disk1",60152266.82,60.63
1638279090,"disk1",46860854.49,55.79
1638279105,"disk1",56367139.8,76.71
1638279120,"disk1",60202780.22,64.65
1638279135,"disk1",54631109.49,86.89
1638279150,"disk1",52366892.07,74.61
1638279165,"disk1",62791268.3,102.99
1638279180,"disk1",60186771.07,62.89
1638279195,"disk1",64771110.3,101.42
1638279210,"disk1",61276292.74,83.86
1638279225,"disk1",57648777.97,93.04
1638279240,"disk1",54093981.87,89.33
1638279255,"disk1",62222829.46,68.41
1638279270,"disk1",62518777.22,103.15
1638279285,"disk1",55057919.43,123.87
1638279300,"disk1",48144465.44,106.86
1638279315,"disk1",56746060.42,50.34
1638279330,"disk1",60088886.46,66.63
1638279345,"disk1",63559133.71,77.96
1638279360,"disk1",58463078.23,100.19
1638279375,"disk1",65818476.32,81.82
1638279390,"disk1",71513754.87,72.14
1638279405,"disk1",58933387.62,54.89
1638279420,"disk1",70487521.51,74.09
1638279435,"disk1",62031122.83,76.11
1638279450,"disk1",50871515.9,115.78
1638279465,"disk1",51868956.44,68.9
1638279480,"disk1",46692883.01,63.99
1638279495,"disk1",49072014.85,96.28
1638279510,"disk1",59223421.38,72.21
1638279525,"disk1",58235155.73,56.12
1638279540,"disk1",65742227.51,101.25
1638279555,"disk1",63722873.68,111.33
1638279570,"disk1",55138714.93,43.05
1638279585,"disk1",59532349.8,62.91
1638279600,"disk1",61759819.08,67.51
1638279615,"disk1",70195069.01,93.69
1638279630,"disk1",64662131.29,79.21
1638279645,"disk1",67106153.57,78.47
1638279660,"disk1",65559231.07,65.24
1638279675,"disk1",61776612.83,103.41
1638279690,"disk1",65198465.5,78.04
1638279705,"disk1",63355075.01,57.89
1638279720,"disk1",60279782.76,55.73
1638279735,"disk1",63524578.38,61.27
