"ts","disk_id","throughput","latency"
1661518815,"disk1",25096642.72,517.75
1661518830,"disk1",26917006.21,443.96
1661518845,"disk1",33247623.19,292.25
1661518860,"disk1",38342684.84,200.85
1661518875,"disk1",52313453.86,1459.21
1661518890,"disk1",40385804.05,215.36
1661518905,"disk1",22886341.93,411.32
1661518920,"disk1",21426881.15,395.56
1661518935,"disk1",20651449.8,484.81
1661518950,"disk1",21821643.31,701.72
1661518965,"disk1",23561644.62,438.37
1661518980,"disk1",20709165.93,879.78
1661518995,"disk1",23316769.4,856.59
1661519010,"disk1",20342400.21,833.59
1661519025,"disk1",33521462.46,545.41
1661519040,"disk1",27896467.05,491.54
1661519055,"disk1",26392918.68,407.5
1661519070,"disk1",21532299.85,516.66
1661519085,"disk1",28993736.73,689.76
1661519100,"disk1",37820629.68,548.89
1661519115,"disk1",36710936.78,348.76
1661519130,"disk1",32806871.57,732.12
1661519145,"disk1",28619356.15,740.41
1661519160,"disk1",27443490.58,646.29
1661519175,"disk1",41882939.78,519.77
1661519190,"disk1",43947151.11,530.66
1661519205,"disk1",52124331.21,442.94
1661519220,"disk1",31603626.34,825.45
1661519235,"disk1",23084469.21,1030.15
1661519250,"disk1",27380855.8,864.17
1661519265,"disk1",26314942.42,938.26
1661519280,"disk1",27405109.88,773.01
1661519295,"disk1",28259406.58,1221.96
1661519310,"disk1",28300168.32,1216
1661519325,"disk1",25637804.44,1381
1661519340,"disk1",31716113.27,1720.13
1661519355,"disk1",36731428.52,1583.22
1661519370,"disk1",38431992.44,1081.38
1661519385,"disk1",46525309.07,332.77
1661519400,"disk1",52035456.64,733.37
1661519415,"disk1",41398877.18,2715.08
1661519430,"disk1",43404874.38,273.78
1661519445,"disk1",29129678.4,596.26
1661519460,"disk1",26508346.34,827.76
1661519475,"disk1",29166991.05,556.52
1661519490,"disk1",39108650.86,429.68
1661519505,"disk1",34174391.27,310.22
1661519520,"disk1",27774195.83,883.46
1661519535,"disk1",45341274.69,996.99
1661519550,"disk1",43844797.48,887.63
1661519565,"disk1",40382280.43,1027.31
1661519580,"disk1",46289324.61,1044.43
1661519595,"disk1",25414971.59,1023.9
1661519610,"disk1",29209094.89,1308.31
1661519625,"disk1",30974198.82,480.21
1661519640,"disk1",40951562.14,996.34
1661519655,"disk1",27885225.76,1160.48
1661519670,"disk1",26025414.29,856.59
1661519685,"disk1",37805423.74,181.47
1661519700,"disk1",47972241.79,1735.15
1661519715,"disk1",37962192.64,783.99
1661519730,"disk1",45064381.18,704.26
1661519745,"disk1",38499835.79,261.42
1661519760,"disk1",48157758.93,1792.66
1661519775,"disk1",32239198.33,1236.71
1661519790,"disk1",20293747.66,1375.04
