"ts","disk_id","throughput","latency"
1637845200,"disk1",46089155.62,18.96
1637845215,"disk1",47337415.74,19.25
1637845230,"disk1",46668364,17.68
1637845245,"disk1",53933517.89,18.89
1637845260,"disk1",53997638.91,18.97
1637845275,"disk1",57703345.7,19.5
1637845290,"disk1",51544764.58,17.64
1637845305,"disk1",44178182.74,17.3
1637845320,"disk1",49450324.57,18.5
1637845335,"disk1",56860600.2,18.74
1637845350,"disk1",52795405.63,17.91
1637845365,"disk1",49537137.99,16.65
1637845380,"disk1",50694922.34,18.08
1637845395,"disk1",50628652.09,18.61
1637845410,"disk1",54314614.58,19.55
1637845425,"disk1",51678833.44,18.31
1637845440,"disk1",55407983.52,18.8
1637845455,"disk1",47799031.21,19.47
1637845470,"disk1",56037005.12,18.4
1637845485,"disk1",55296898.7,18.01
1637845500,"disk1",54565237.83,18.34
1637845515,"disk1",49852261.76,17.54
1637845530,"disk1",51616439.23,18.79
1637845545,"disk1",49681731.97,17.19
1637845560,"disk1",52274447.68,17.58
1637845575,"disk1",49413804.34,17.56
1637845590,"disk1",44978678.46,17.14
1637845605,"disk1",48615066.62,17.26
1637845620,"disk1",52184781.08,17.9
1637845635,"disk1",48690443.75,17.36
1637845650,"disk1",46812864.62,16.61
1637845665,"disk1",45304135.24,16.93
1637845680,"disk1",44658757.59,16.59
1637845695,"disk1",48045434.51,17.2
1637845710,"disk1",48356487.42,18.4
1637845725,"disk1",49016559.83,17.75
1637845740,"disk1",50568584.46,17.91
1637845755,"disk1",53685473.33,17.82
1637845770,"disk1",45609963.62,16.94
1637845785,"disk1",47843087.16,17.15
1637845800,"disk1",51251423,17.99
1637845815,"disk1",51913338.76,18.29
1637845830,"disk1",49072312.56,17.72
1637845845,"disk1",55541415.2,18.34
1637845860,"disk1",46094867.8,17.5
1637845875,"disk1",44625724.95,16.81
1637845890,"disk1",47181489.82,17.71
1637845905,"disk1",49526476.55,17.5
1637845920,"disk1",54071566.39,17.24
1637845935,"disk1",59895308.99,18.04
1637845950,"disk1",53367983.97,17.88
1637845965,"disk1",59072893.51,18.13
1637845980,"disk1",57695818.1,18.74
1637845995,"disk1",57326480.41,19.13
1637846010,"disk1",53333311.15,18.07
1637846025,"disk1",52645061.72,17.86
1637846040,"disk1",53379163.48,19.72
1637846055,"disk1",52958264.81,18.7
1637846070,"disk1",48246701.01,18.16
1637846085,"disk1",50620509.95,17.83
1637846100,"disk1",52050232.84,18.66
1637846115,"disk1",55828901.8,18.68
1637846130,"disk1",54720539.17,18.99
1637846145,"disk1",51690844.39,19.84
1637846160,"disk1",51324975.23,17.94
1637846175,"disk1",47939449.72,16.91
1637846190,"disk1",47375584.85,17.2
1637846205,"disk1",40443454.64,16.65
1637846220,"disk1",41000644.3,16.88
1637846235,"disk1",45693872.72,17.56
1637846250,"disk1",46332643.8,20.77
1637846265,"disk1",47191511.24,18.77
1637846280,"disk1",39621664.05,16.76
1637846295,"disk1",54295398.38,18.45
1637846310,"disk1",51974802.04,18.99
1637846325,"disk1",47928272.42,19.9
1637846340,"disk1",42405827.13,18.03
1637846355,"disk1",47689856.57,18.81
1637846370,"disk1",41872574.79,17.51
1637846385,"disk1",41031174.09,17.32
1637846400,"disk1",42173296.47,17.31
1637846415,"disk1",38513536.11,16.66
1637846430,"disk1",41949005.35,17.75
1637846445,"disk1",48559125.58,19.27
1637846460,"disk1",52737531.97,19.74
1637846475,"disk1",47363839.53,18.29
1637846490,"disk1",46299911.78,18.52
1637846505,"disk1",40782539.76,17.34
1637846520,"disk1",43502110.85,20.16
1637846535,"disk1",53833771.12,19.56
1637846550,"disk1",47552422.32,19.43
1637846565,"disk1",43825456.49,18.39
1637846580,"disk1",45773884.73,18.27
