"ts","disk_id","throughput","latency"
1638450000,"disk1",59645444.19,18.1
1638450015,"disk1",67256020.19,17.91
1638450030,"disk1",68121791.3,18.84
1638450045,"disk1",73244979.43,19.89
1638450060,"disk1",78556303.74,20.48
1638450075,"disk1",79100214.5,21.52
1638450090,"disk1",70419717.21,22.18
1638450105,"disk1",60194947.66,19.7
1638450120,"disk1",70449668.34,20.72
1638450135,"disk1",61625973.02,19.76
1638450150,"disk1",62539643.54,22.33
1638450165,"disk1",62212200.5,18.31
1638450180,"disk1",61074891.23,19.06
1638450195,"disk1",64796838.8,20.27
1638450210,"disk1",64531097.35,19.18
1638450225,"disk1",61599639.01,18.58
1638450240,"disk1",63741579.4,19.3
1638450255,"disk1",71226493.86,19.05
1638450270,"disk1",68713644.33,18.21
1638450285,"disk1",80585007.77,21.54
1638450300,"disk1",70302121.76,20.1
1638450315,"disk1",69501813.82,19.89
1638450330,"disk1",73589409.84,19.69
1638450345,"disk1",68330027.42,19.5
1638450360,"disk1",69143235.52,19.79
1638450375,"disk1",72736548.12,19.61
1638450390,"disk1",71041641.3,19.86
1638450405,"disk1",74740380.19,19.3
1638450420,"disk1",66216665.73,20.19
1638450435,"disk1",63414102.98,18.72
1638450450,"disk1",70845048.47,19.33
1638450465,"disk1",61556361.53,17.88
1638450480,"disk1",62999836.23,19.56
1638450495,"disk1",71834036.93,19.85
1638450510,"disk1",71034535.17,18.56
1638450525,"disk1",60851551.64,19
1638450540,"disk1",60915344.47,18.56
1638450555,"disk1",64522979.35,19.09
1638450570,"disk1",59082717.18,18.18
1638450585,"disk1",57076563.88,20.98
1638450600,"disk1",58754865.61,17.32
1638450615,"disk1",65650600.44,18.09
1638450630,"disk1",67200164.97,19.8
1638450645,"disk1",63844182.6,17.59
1638450660,"disk1",62421063.78,19.46
1638450675,"disk1",58438777.5,17.07
1638450690,"disk1",64292269.94,17.52
1638450705,"disk1",63703836.64,17.43
1638450720,"disk1",57372873.34,17.2
1638450735,"disk1",60619303.4,17.67
1638450750,"disk1",66964124.42,17.78
1638450765,"disk1",60074083.7,19.77
1638450780,"disk1",55708754.07,17.77
1638450795,"disk1",58445064.28,17.49
1638450810,"disk1",66649361.05,18.5
1638450825,"disk1",76176997.25,19.78
1638450840,"disk1",67875818.52,18.49
1638450855,"disk1",73137250.94,17.99
1638450870,"disk1",89900284.91,18.99
1638450885,"disk1",83867497.38,19.48
1638450900,"disk1",71747991.86,18.09
1638450915,"disk1",73006043.19,17.52
1638450930,"disk1",58381800.23,16.81
1638450945,"disk1",49705401.4,16.21
1638450960,"disk1",48000382.96,17.13
1638450975,"disk1",54446399.92,16.6
1638450990,"disk1",54193585.34,15.97
1638451005,"disk1",60803101.76,17.35
1638451020,"disk1",53807516.14,16.94
1638451035,"disk1",57702289.66,17.12
1638451050,"disk1",65124642.48,18.82
1638451065,"disk1",49735647.55,17.59
1638451080,"disk1",61161190.01,17.89
1638451095,"disk1",63994787.78,17.36
1638451110,"disk1",57906134.17,16.74
1638451125,"disk1",54648010.6,16.14
1638451140,"disk1",49901726.68,16.3
1638451155,"disk1",54407859.3,18.1
1638451170,"disk1",54374639.51,17.19
1638451185,"disk1",55039150.99,17.47
1638451200,"disk1",54369792.52,17.19
1638451215,"disk1",66304868.01,19.45
1638451230,"disk1",71768705.04,20.94
1638451245,"disk1",68333390.39,20.22
1638451260,"disk1",66475512.53,20.49
1638451275,"disk1",59694872.86,18.19
1638451290,"disk1",61031450.15,18.63
1638451305,"disk1",58801791.35,18.58
1638451320,"disk1",53026453.18,17.65
1638451335,"disk1",50186305.01,16.32
1638451350,"disk1",56853799.13,16.34
1638451365,"disk1",50234147.88,16.9
1638451380,"disk1",53079880.5,16.49
1638451395,"disk1",59968705.94,17.26
1638451410,"disk1",52184102.82,16.32
1638451425,"disk1",48605285.11,18.01
1638451440,"disk1",53405901.18,19.57
1638451455,"disk1",53472810.78,17.93
1638451470,"disk1",52121455.04,17.51
1638451485,"disk1",53956222,18.66
1638451500,"disk1",61429651.47,19.59
1638451515,"disk1",52911238.79,18.54
1638451530,"disk1",56909792.38,18.48
1638451545,"disk1",52041477.31,17.83
1638451560,"disk1",56482147.8,19.61
1638451575,"disk1",48160676.05,18.55
1638451590,"disk1",58260962.23,17.63
1638451605,"disk1",55507540.36,18.19
1638451620,"disk1",50381617.29,16.8
1638451635,"disk1",51666229.83,17.59
1638451650,"disk1",55627208.39,17.96
1638451665,"disk1",53387205.32,18.01
1638451680,"disk1",43211763.29,17.82
1638451695,"disk1",59832327.07,17.79
1638451710,"disk1",58091096.27,18.43
1638451725,"disk1",53945677.97,18.46
1638451740,"disk1",50174188.99,17.62
1638451755,"disk1",55340725.04,17.52
1638451770,"disk1",46096386.74,16.95
1638451785,"disk1",43650033.48,18.64
1638451800,"disk1",44662202.48,17.66
1638451815,"disk1",55549144.19,19.27
1638451830,"disk1",47319201.05,17.57
1638451845,"disk1",49636801.12,17.66
1638451860,"disk1",48606090.89,18.01
1638451875,"disk1",49254685.45,22.66
1638451890,"disk1",48938285.18,18.56
1638451905,"disk1",47028060.32,18.21
1638451920,"disk1",42311087.88,17.58
1638451935,"disk1",41862884.18,17.63
1638451950,"disk1",55842792.52,19.34
1638451965,"disk1",57061914.84,21.67
1638451980,"disk1",43731989.88,19.28
1638451995,"disk1",45737981.72,19.26
1638452010,"disk1",50234342.84,20.57
1638452025,"disk1",40778952.07,17.92
1638452040,"disk1",50500179.93,19.46
1638452055,"disk1",57307790.21,20.42
1638452070,"disk1",57433897.36,22.58
1638452085,"disk1",47946285.08,18.27
1638452100,"disk1",40260273.31,17.68
1638452115,"disk1",54505383.49,19.46
1638452130,"disk1",50609559.97,19.5
1638452145,"disk1",40750725,17.59
