"ts","disk_id","throughput","latency"
1637845200,"disk1",57727240.75,19.45
1637845215,"disk1",55899225.51,19.35
1637845230,"disk1",56049542.91,18.37
1637845245,"disk1",65744597.38,19.64
1637845260,"disk1",65096100.58,18.97
1637845275,"disk1",51098119.23,17.55
1637845290,"disk1",61462403.84,19.82
1637845305,"disk1",59287474.98,18.01
1637845320,"disk1",59396664.29,17.87
1637845335,"disk1",51927298.91,16.7
1637845350,"disk1",47071993.94,16.23
1637845365,"disk1",55137171.47,16.9
1637845380,"disk1",62008668.66,18.44
1637845395,"disk1",53721490.3,16.8
1637845410,"disk1",50885160.94,16.71
1637845425,"disk1",50181304.45,18.21
1637845440,"disk1",55007984.93,18.02
1637845455,"disk1",55841093.73,17.9
1637845470,"disk1",54608956.15,17.14
1637845485,"disk1",61100123.74,18.96
1637845500,"disk1",66472213.43,20.22
1637845515,"disk1",60336593.34,18.58
1637845530,"disk1",52449174.19,17.33
1637845545,"disk1",53605243.82,17.86
1637845560,"disk1",56284846.79,17.66
1637845575,"disk1",55172255.27,17.22
1637845590,"disk1",55453890.99,17.91
1637845605,"disk1",53807506.11,16.89
1637845620,"disk1",56670347.77,17.63
1637845635,"disk1",58033093.93,18.13
1637845650,"disk1",63054417,18.54
1637845665,"disk1",55296067.66,18.41
1637845680,"disk1",60601303.88,19
1637845695,"disk1",57418235.03,17.81
1637845710,"disk1",53421134.58,18.34
1637845725,"disk1",46550285.76,15.93
1637845740,"disk1",57769590.58,18.81
1637845755,"disk1",53574213.3,17.53
1637845770,"disk1",51928204.93,17.85
1637845785,"disk1",54160201.86,17.2
1637845800,"disk1",62571374.27,20.33
1637845815,"disk1",58134718.21,22.14
1637845830,"disk1",48548073.54,17.33
1637845845,"disk1",44968240.63,17.22
1637845860,"disk1",56002928.88,19.83
1637845875,"disk1",61282519.12,18.78
1637845890,"disk1",61698903.17,19.02
1637845905,"disk1",64867532.55,18.96
1637845920,"disk1",52052312.11,17.7
1637845935,"disk1",64841894.54,19.48
1637845950,"disk1",62611804.79,18.35
1637845965,"disk1",53361568.72,17.54
1637845980,"disk1",59682034.88,18.33
1637845995,"disk1",54966508.76,18.41
1637846010,"disk1",49044627.95,17.26
1637846025,"disk1",50008830.48,16.61
1637846040,"disk1",48767085.62,16.72
1637846055,"disk1",47605423.23,17.18
1637846070,"disk1",47498573.68,16.59
1637846085,"disk1",49063182.29,16.03
