"ts","disk_id","throughput","latency"
1637931600,"disk1",78805286.72,20.17
1637931615,"disk1",75728576.71,23.5
1637931630,"disk1",88028006.72,21.96
1637931645,"disk1",77537374.48,22.04
1637931660,"disk1",79717665.61,22.43
1637931675,"disk1",71222373.6,21.85
1637931690,"disk1",73399616.47,20.51
1637931705,"disk1",69561747.28,19.23
1637931720,"disk1",68282378.56,18.73
1637931735,"disk1",75064315.59,20.66
1637931750,"disk1",73497717.14,21.87
1637931765,"disk1",75406254.43,21.35
1637931780,"disk1",67443265.52,20.47
1637931795,"disk1",66950028.77,19.66
1637931810,"disk1",69069872.38,20.55
1637931825,"disk1",73241843.77,19.96
1637931840,"disk1",70510700.09,19.04
1637931855,"disk1",63461843.92,18.89
1637931870,"disk1",67115396.32,20.2
1637931885,"disk1",63099011.56,19.25
1637931900,"disk1",66386883.73,18.76
1637931915,"disk1",65750776.73,18.7
1637931930,"disk1",72191339.08,18.99
1637931945,"disk1",85827118.87,20.42
1637931960,"disk1",82871804.05,21.85
1637931975,"disk1",89260196.68,21.63
1637931990,"disk1",85078140.8,23.38
1637932005,"disk1",80407373.72,21.02
1637932020,"disk1",73062137.54,20.53
1637932035,"disk1",78592202.13,21.54
1637932050,"disk1",73088361.05,20.22
1637932065,"disk1",76818100.44,20.28
1637932080,"disk1",73871342.45,20.31
1637932095,"disk1",71480690.54,20.78
1637932110,"disk1",73063571.55,20.11
1637932125,"disk1",67435959.22,18.75
1637932140,"disk1",65150902.22,19.54
1637932155,"disk1",73475816.6,21.11
1637932170,"disk1",81065779.25,20.55
1637932185,"disk1",80843949.44,21.41
1637932200,"disk1",70744161.85,19.81
1637932215,"disk1",68744941.17,19.14
1637932230,"disk1",70230222.89,18.96
1637932245,"disk1",70608965.9,22.84
1637932260,"disk1",66945028.67,18.07
1637932275,"disk1",81967508.34,21.11
1637932290,"disk1",73599208.5,20.43
1637932305,"disk1",71737511.96,19.56
1637932320,"disk1",66822914.27,18.28
1637932335,"disk1",63710574.34,17.85
1637932350,"disk1",52342881.85,17.42
1637932365,"disk1",65736669.62,18.8
1637932380,"disk1",75624038.17,21.2
1637932395,"disk1",82859344.89,22.2
1637932410,"disk1",77202048.95,21.55
1637932425,"disk1",76621711.12,22.53
1637932440,"disk1",72957336.09,22.01
1637932455,"disk1",73047086.38,20.3
1637932470,"disk1",69978252.8,20.4
1637932485,"disk1",65243274.82,21.45
1637932500,"disk1",58469942.43,21.25
1637932515,"disk1",59069050.66,20.17
1637932530,"disk1",66987965.06,20.32
1637932545,"disk1",62379335.77,19.95
1637932560,"disk1",56602839,18.92
1637932575,"disk1",60550246.45,19.91
1637932590,"disk1",67005700.87,20.82
1637932605,"disk1",61919627.54,19.16
1637932620,"disk1",60366014.67,19.67
1637932635,"disk1",57796153.56,19.6
1637932650,"disk1",56972379.48,19.27
1637932665,"disk1",63682505.96,20.58
1637932680,"disk1",46956771.02,17.66
1637932695,"disk1",48265172.6,17.61
1637932710,"disk1",55239727.08,18.64
1637932725,"disk1",59712116.17,20.51
1637932740,"disk1",56622076.83,20.37
1637932755,"disk1",60747461.72,19.16
1637932770,"disk1",57154113.92,18.88
1637932785,"disk1",54400561.5,18.56
1637932800,"disk1",59093516.09,18.72
1637932815,"disk1",56089952.19,18.77
1637932830,"disk1",55230746.42,18.39
1637932845,"disk1",54792826.17,19.39
1637932860,"disk1",50211752.36,17.6
1637932875,"disk1",49644147.23,17.78
1637932890,"disk1",51955994.3,19.84
1637932905,"disk1",44488853.7,17.9
1637932920,"disk1",48234843.15,18.72
1637932935,"disk1",50056555.13,19.02
1637932950,"disk1",53823876.27,20.25
1637932965,"disk1",52216282.36,18.74
1637932980,"disk1",52473666.66,19.77
1637932995,"disk1",59497837.68,20.95
1637933010,"disk1",57999700.53,20.54
1637933025,"disk1",46490218.79,18.57
1637933040,"disk1",43587097.74,17.7
1637933055,"disk1",40757101.32,17.36
1637933070,"disk1",40515487.34,17.6
1637933085,"disk1",42096023.14,17.73
1637933100,"disk1",43215280.88,18.16
1637933115,"disk1",45902757.55,17.8
1637933130,"disk1",45692924.86,18.39
1637933145,"disk1",45811788.22,18.78
1637933160,"disk1",45696784.68,18.83
1637933175,"disk1",45247392.83,18.5
1637933190,"disk1",38073568.32,18.18
1637933205,"disk1",43267835.58,18.36
1637933220,"disk1",48056399.76,19.42
1637933235,"disk1",52316616.99,20.37
1637933250,"disk1",47322598.42,19.4
1637933265,"disk1",52718342.8,19.53
1637933280,"disk1",46168796.3,17.8
1637933295,"disk1",46792014.06,17.72
1637933310,"disk1",36723628.39,16.17
1637933325,"disk1",37351327.56,16.34
1637933340,"disk1",45244105.84,18.41
1637933355,"disk1",44928532.87,17.29
1637933370,"disk1",39827549.44,16.58
1637933385,"disk1",46504185.82,18.15
1637933400,"disk1",47231208.5,18.38
1637933415,"disk1",45165140.29,18.43
1637933430,"disk1",46405518.39,18.77
1637933445,"disk1",45441666.17,18.68
1637933460,"disk1",43894375.7,19.04
1637933475,"disk1",41642069.74,18.78
1637933490,"disk1",50060158.01,19.04
1637933505,"disk1",45357124.48,17.76
1637933520,"disk1",43439517.58,18.98
1637933535,"disk1",46833966.11,18.64
