"ts","disk_id","throughput","latency"
1659099615,"disk1",23233995.49,91.53
1659099630,"disk1",10249263.92,62.26
1659099645,"disk1",13799680.81,69.95
1659099660,"disk1",10268541.63,62.14
1659099675,"disk1",17451281.75,77.07
1659099690,"disk1",14369285.4,72.21
1659099705,"disk1",16233459.69,74.86
1659099720,"disk1",21235041.7,85.44
1659099735,"disk1",16139066.36,78.38
1659099750,"disk1",16488751.92,81.99
1659099765,"disk1",13653687.49,76.59
1659099780,"disk1",11428650.3,67.83
1659099795,"disk1",13610843.22,70.54
1659099810,"disk1",15797251.81,75.47
1659099825,"disk1",14670228.01,72.02
1659099840,"disk1",12911922.6,65.12
1659099855,"disk1",10868398.4,60.49
1659099870,"disk1",15593111.52,71.99
1659099885,"disk1",13548076.38,65.18
1659099900,"disk1",10617201.59,61.47
1659099915,"disk1",13042494.12,67.4
1659099930,"disk1",20249843.63,79.02
1659099945,"disk1",13593558.93,67.61
1659099960,"disk1",15754181.77,74.16
1659099975,"disk1",12114784.68,65.44
1659099990,"disk1",14583572.14,69.42
1659100005,"disk1",16638338.96,74.31
1659100020,"disk1",16441869.05,78.31
1659100035,"disk1",20001079.88,84.49
1659100050,"disk1",12576399.57,67.59
1659100065,"disk1",14308901.46,72.8
1659100080,"disk1",20187336.49,81.75
1659100095,"disk1",14432353.7,70.78
1659100110,"disk1",9120200.97,57.07
1659100125,"disk1",14492515.99,72.22
1659100140,"disk1",23879425.32,97.16
1659100155,"disk1",17658613.4,80.36
1659100170,"disk1",18861753.48,79.41
1659100185,"disk1",14328768.66,70.97
1659100200,"disk1",20786073.21,89.33
1659100215,"disk1",11130218.09,65.96
1659100230,"disk1",10634761.97,72.67
1659100245,"disk1",17464310.35,81.88
1659100260,"disk1",17489627.99,77.62
1659100275,"disk1",16305676.1,82.35
1659100290,"disk1",18067600.93,70.03
1659100305,"disk1",12441770.62,71.47
1659100320,"disk1",14134609.97,56.11
1659100335,"disk1",7094759.32,58.25
1659100350,"disk1",7893649.43,60.91
1659100365,"disk1",8798504.68,75.45
1659100380,"disk1",17032412.51,89.41
1659100395,"disk1",22401747.73,76.06
1659100410,"disk1",15580341.02,76.54
1659100425,"disk1",12485290.15,90.24
1659100440,"disk1",16393706.99,70.16
1659100455,"disk1",9110985.3,73.53
1659100470,"disk1",10948853.74,79.34
1659100485,"disk1",12246910.79,94.25
1659100500,"disk1",15665961.59,80.34
1659100515,"disk1",11248063.71,68.73
1659100530,"disk1",8763949.16,72.65
1659100545,"disk1",10844905.09,78.4
1659100560,"disk1",12799139.69,72.1
1659100575,"disk1",12832939.11,88.1
1659100590,"disk1",19033640.07,78.11
1659100605,"disk1",15425963.88,79.27
1659100620,"disk1",14407277.6,91.41
1659100635,"disk1",19208341.58,74.79
1659100650,"disk1",13031666.38,73.87
1659100665,"disk1",14376933.93,59.78
1659100680,"disk1",9338777.75,85.74
1659100695,"disk1",17727848.11,83.23
1659100710,"disk1",18997762.94,75.64
1659100725,"disk1",16316868.85,82.95
1659100740,"disk1",18721541.33,75.71
1659100755,"disk1",18539087.06,70.41
1659100770,"disk1",15588299.99,83.47
1659100785,"disk1",19731432,88.4
1659100800,"disk1",22116676.09,85.31
1659100815,"disk1",17386112.63,60.11
1659100830,"disk1",7902047.11,64.11
1659100845,"disk1",7069137.13,87.75
1659100860,"disk1",15648289.41,70.45
1659100875,"disk1",10785631.65,89.14
1659100890,"disk1",17751458.67,96.49
1659100905,"disk1",21678247.76,100.17
1659100920,"disk1",19278552.01,102.39
1659100935,"disk1",19579993.72,88.49
1659100950,"disk1",12498322.36,105.62
1659100965,"disk1",17364088.42,106.81
1659100980,"disk1",17216744.21,81.5
1659100995,"disk1",12238399.52,73.83
1659101010,"disk1",10090015.08,66.55
1659101025,"disk1",9546836.37,69.67
1659101040,"disk1",10222391.87,74.94
1659101055,"disk1",11892612.54,80.81
1659101070,"disk1",12839621.8,89.9
1659101085,"disk1",16232472.3,84.25
1659101100,"disk1",15548721.28,75.09
1659101115,"disk1",13641132.03,73.36
1659101130,"disk1",14133676.01,77.76
1659101145,"disk1",12916683.47,94.89
1659101160,"disk1",19266126.27,96.77
1659101175,"disk1",18802188.93,87.51
1659101190,"disk1",15168688.07,69.06
1659101205,"disk1",9562520.13,84.07
1659101220,"disk1",15210451.35,98.09
1659101235,"disk1",23097085.89,71.33
1659101250,"disk1",14834704.85,68.85
1659101265,"disk1",13753271.64,75.09
1659101280,"disk1",18363114.67,66.97
1659101295,"disk1",14158676.3,82.35
1659101310,"disk1",21286960.4,76.58
1659101325,"disk1",18278477.74,67.65
1659101340,"disk1",15183634.57,74.27
1659101355,"disk1",20488941.95,71.97
1659101370,"disk1",17785435.58,71.2
1659101385,"disk1",15548217.21,78.56
1659101400,"disk1",20859462.13,80.49
1659101415,"disk1",21071901.84,77.64
1659101430,"disk1",18463880.6,78.74
1659101445,"disk1",17812454.15,68.32
1659101460,"disk1",13076162.13,68.89
1659101475,"disk1",12574069.64,81.88
1659101490,"disk1",18361365.32,92.39
1659101505,"disk1",20951448.77,84.28
1659101520,"disk1",15291459.74,61.25
1659101535,"disk1",7805220.48,91.78
1659101550,"disk1",20438168.15,81.6
1659101565,"disk1",17347365.09,70.25
1659101580,"disk1",12719739.35,75.04
1659101595,"disk1",15844132.25,74.71
1659101610,"disk1",17547866.73,66.05
1659101625,"disk1",13764800.87,69.63
1659101640,"disk1",13585689.58,68.55
1659101655,"disk1",13851240.38,65.5
1659101670,"disk1",10743049.42,79.48
1659101685,"disk1",15880362.85,79.2
1659101700,"disk1",14065499.31,80.11
1659101715,"disk1",15865707.54,65.78
1659101730,"disk1",10528096.46,68.35
1659101745,"disk1",13713402.71,71.83
1659101760,"disk1",14512530.28,70
1659101775,"disk1",13841808.78,64.78
1659101790,"disk1",10404897.68,70.76
1659101805,"disk1",13283741,87.78
1659101820,"disk1",17026083.08,78.24
1659101835,"disk1",14581983.09,74.69
1659101850,"disk1",14271621.32,85.31
1659101865,"disk1",19406739.8,76.45
1659101880,"disk1",14364155.62,91.46
1659101895,"disk1",21258157.34,76.06
1659101910,"disk1",15278949.43,72.09
1659101925,"disk1",12759597.23,73.6
1659101940,"disk1",12889822.16,89.1
1659101955,"disk1",16426856.16,71.05
1659101970,"disk1",12878820.41,82.88
1659101985,"disk1",17122827.15,87.57
1659102000,"disk1",18879748.56,97.15
1659102015,"disk1",22597202.03,83.62
1659102030,"disk1",19555001.01,101.13
1659102045,"disk1",27036913.86,71.32
1659102060,"disk1",10739415.19,67.39
1659102075,"disk1",9704623.13,79.2
1659102090,"disk1",14649059.74,86.44
1659102105,"disk1",15807061.79,78.38
1659102120,"disk1",14751739.67,72.46
1659102135,"disk1",12507962.39,82.07
1659102150,"disk1",15532706.21,102.56
1659102165,"disk1",22677994.94,70.74
