"ts","disk_id","throughput","latency"
1638622800,"disk1",46059362.17,18.59
1638622815,"disk1",42798164.83,17.69
1638622830,"disk1",41252941.74,16.85
1638622845,"disk1",49516305.04,17.66
1638622860,"disk1",55500119.81,20.58
1638622875,"disk1",62616590.19,19.61
1638622890,"disk1",48450195.68,17.32
1638622905,"disk1",49818956.14,17.62
1638622920,"disk1",47649924.88,17.08
1638622935,"disk1",47751218.31,17.38
1638622950,"disk1",47142214.29,17.48
1638622965,"disk1",45895598.13,16.53
1638622980,"disk1",48707234.88,17.79
1638622995,"disk1",54149247.21,17.76
1638623010,"disk1",55078114.03,18.42
1638623025,"disk1",60917159.4,18.72
1638623040,"disk1",53085105.95,18.69
1638623055,"disk1",64813345.57,18.92
1638623070,"disk1",49443264.66,18.7
1638623085,"disk1",44946362.63,17.98
1638623100,"disk1",51132015.59,18.31
1638623115,"disk1",46249783.31,17.36
1638623130,"disk1",42537942.9,16.64
1638623145,"disk1",46089475.67,19.27
1638623160,"disk1",51605514.01,17.18
1638623175,"disk1",52400531.37,18.09
1638623190,"disk1",55359677.79,18.41
1638623205,"disk1",56010666.11,18.49
1638623220,"disk1",54521437.43,17.32
1638623235,"disk1",44162531.51,16.58
1638623250,"disk1",54991996.51,17.86
1638623265,"disk1",51659314.64,17.3
1638623280,"disk1",55142991.84,17.37
1638623295,"disk1",49928400.58,17.3
1638623310,"disk1",46516031.26,16.88
1638623325,"disk1",47807607.13,16.53
1638623340,"disk1",60270689.31,18.38
1638623355,"disk1",59901346.05,17.73
1638623370,"disk1",61119576.15,21.23
1638623385,"disk1",51336985.83,18.52
1638623400,"disk1",46554763.03,17.75
1638623415,"disk1",50315805.88,17.6
1638623430,"disk1",51436007.74,16.76
1638623445,"disk1",51214950.97,16.34
1638623460,"disk1",57711125.46,17.36
1638623475,"disk1",50805527.74,17.06
1638623490,"disk1",49737125.96,16.44
1638623505,"disk1",49400598.07,16.36
1638623520,"disk1",57040176.17,17.07
1638623535,"disk1",60160681.6,17.62
1638623550,"disk1",64777538.68,18.76
1638623565,"disk1",61093899.19,18.74
1638623580,"disk1",54270033.83,17.99
1638623595,"disk1",55627785.35,18.05
1638623610,"disk1",56631835.16,18.5
1638623625,"disk1",52397896.93,17.38
1638623640,"disk1",55682539.59,18.28
1638623655,"disk1",55584939.72,18.11
1638623670,"disk1",50257879.17,17.77
1638623685,"disk1",53234502.69,16.9
1638623700,"disk1",51597930.78,17.63
1638623715,"disk1",48595360.88,15.87
1638623730,"disk1",50410168.24,16.82
1638623745,"disk1",51119575.55,16.02
1638623760,"disk1",50551892.29,16.96
1638623775,"disk1",49596082.62,16.55
1638623790,"disk1",58682541.95,18.56
1638623805,"disk1",60789290.82,21
1638623820,"disk1",57314992.85,18.31
1638623835,"disk1",44679966.29,16.26
1638623850,"disk1",41900322.95,16
1638623865,"disk1",42567021.43,16.23
1638623880,"disk1",41054557.17,15.39
1638623895,"disk1",44038423.27,15.55
1638623910,"disk1",50938396.7,16.88
1638623925,"disk1",46273270.35,15.99
1638623940,"disk1",50329873.42,16.55
1638623955,"disk1",50936178.52,17.13
1638623970,"disk1",48617354.88,16.8
1638623985,"disk1",49590153.79,17.21
1638624000,"disk1",55108905.7,17.33
1638624015,"disk1",61000966.4,18.23
1638624030,"disk1",53219469.64,17.69
1638624045,"disk1",49032959.58,17.62
1638624060,"disk1",55524949.54,17.19
1638624075,"disk1",50303318.66,17.14
1638624090,"disk1",45406134.26,16.98
1638624105,"disk1",42521888.1,16.69
1638624120,"disk1",47449814.66,15.91
1638624135,"disk1",50727376.6,17.07
1638624150,"disk1",48381012.05,17
1638624165,"disk1",39612675.07,15.2
1638624180,"disk1",49720657.16,16.35
1638624195,"disk1",49160179.58,16.48
1638624210,"disk1",47909626.22,20.4
1638624225,"disk1",55294526,19.28
1638624240,"disk1",53733954.13,17.74
1638624255,"disk1",54799514.31,17.68
1638624270,"disk1",54472765.9,18.09
1638624285,"disk1",44645025.43,16.95
1638624300,"disk1",50430788.8,18.69
1638624315,"disk1",57101041.29,19.27
1638624330,"disk1",49542979.15,17.23
1638624345,"disk1",48200786.34,18.91
1638624360,"disk1",43919842.24,17.53
1638624375,"disk1",51919520.01,18.06
1638624390,"disk1",42004848.46,16.66
1638624405,"disk1",46345606.41,17.39
1638624420,"disk1",46068228.1,17.47
1638624435,"disk1",41559329.34,16.1
1638624450,"disk1",36182204.07,15.63
1638624465,"disk1",39717743.74,17.35
1638624480,"disk1",42466685.49,15.96
1638624495,"disk1",47855410.27,17.29
1638624510,"disk1",49997526.27,17.2
1638624525,"disk1",48036024.58,17.39
1638624540,"disk1",45102376,17.35
1638624555,"disk1",44883095.87,17.6
1638624570,"disk1",47486582.09,17.42
1638624585,"disk1",48469463.39,18.03
1638624600,"disk1",50333786.29,17.91
1638624615,"disk1",44674259.66,18.1
1638624630,"disk1",46877301.69,18.41
1638624645,"disk1",42449480.46,17.62
1638624660,"disk1",47106672.48,18.14
1638624675,"disk1",51536999.06,18.21
1638624690,"disk1",52553230.48,18.2
1638624705,"disk1",43738173.79,17.24
1638624720,"disk1",41411559.07,15.86
1638624735,"disk1",54738956.03,17.34
1638624750,"disk1",53962874,16.88
1638624765,"disk1",42184898.84,15.54
1638624780,"disk1",40880577.21,15.6
1638624795,"disk1",43790104.6,16.13
1638624810,"disk1",44033373.3,15.93
1638624825,"disk1",41469669.88,16.33
1638624840,"disk1",42182085.72,16.56
1638624855,"disk1",48740685.87,16.79
1638624870,"disk1",53312620.83,17.49
1638624885,"disk1",48709904.45,15.99
1638624900,"disk1",53024502.62,16.66
1638624915,"disk1",44986410.69,15.58
1638624930,"disk1",49183577.68,16.63
1638624945,"disk1",47209488.96,16.34
1638624960,"disk1",49791458.48,17.37
1638624975,"disk1",53338596.77,17.02
1638624990,"disk1",50578590.44,17
1638625005,"disk1",49305702.88,17.25
1638625020,"disk1",45401755.52,16.29
1638625035,"disk1",48127455.83,16.86
1638625050,"disk1",43907048.97,15.62
1638625065,"disk1",40360693.46,16.66
1638625080,"disk1",40826582.12,16.66
1638625095,"disk1",35487046.81,16.35
1638625110,"disk1",42266303.35,16.94
1638625125,"disk1",42466514.87,17.47
1638625140,"disk1",44587597.33,17.94
1638625155,"disk1",44996864.75,17.35
1638625170,"disk1",44022083.71,17
1638625185,"disk1",44383421.48,16.58
1638625200,"disk1",40510992.94,16.55
1638625215,"disk1",43959763.82,16.73
1638625230,"disk1",50543033.76,17.64
1638625245,"disk1",42547121.5,16.35
1638625260,"disk1",45041806.95,16.1
1638625275,"disk1",37032142.28,15.66
1638625290,"disk1",41738550.5,16.74
1638625305,"disk1",44197808.44,17.17
1638625320,"disk1",45322893.13,17.34
1638625335,"disk1",52822125.25,18.36
1638625350,"disk1",43747482.79,20.38
1638625365,"disk1",39887672.95,17.98
1638625380,"disk1",43156799.88,16.29
1638625395,"disk1",36939143.73,15.5
1638625410,"disk1",43832094.72,16.48
1638625425,"disk1",44567022.99,17.99
1638625440,"disk1",42847927.72,16.05
