"ts","disk_id","throughput","latency"
1661346015,"disk1",28386428.61,241.02
1661346030,"disk1",22844188.9,NA
1661346045,"disk1",25662000.42,138.3
1661346060,"disk1",21364379.18,215.53
1661346075,"disk1",21721178.38,181.35
1661346090,"disk1",19126173.86,216.21
1661346105,"disk1",22460663.66,232.82
1661346120,"disk1",20270720,132.75
1661346135,"disk1",25892078.04,223.18
1661346150,"disk1",20173752.35,166.44
1661346165,"disk1",23641955.07,238.02
1661346180,"disk1",28775350.29,482.94
1661346195,"disk1",16451316.85,189.59
1661346210,"disk1",18659059.45,338.63
1661346225,"disk1",19367722.11,127.15
1661346240,"disk1",18833910.68,129.28
1661346255,"disk1",25037745.76,137.96
1661346270,"disk1",24476092.93,126.17
1661346285,"disk1",30124659.23,196.68
1661346300,"disk1",18176636.26,177.03
1661346315,"disk1",22289056.47,132.32
1661346330,"disk1",20819765.48,235.56
1661346345,"disk1",28784396.95,288.22
1661346360,"disk1",24272261.23,120.31
1661346375,"disk1",24043805.59,140.86
1661346390,"disk1",19119610.29,138.77
1661346405,"disk1",22360790.56,187.35
1661346420,"disk1",42712062.51,227.9
1661346435,"disk1",41546550.31,114.5
1661346450,"disk1",26872868.05,347.16
1661346465,"disk1",22583373.29,203.62
1661346480,"disk1",21620553.91,212.68
1661346495,"disk1",16340749.07,137.13
1661346510,"disk1",17920990.78,152.42
1661346525,"disk1",20838228.36,491.88
1661346540,"disk1",28703634.59,560.57
1661346555,"disk1",35571839.71,250.43
1661346570,"disk1",35105050.97,317.51
1661346585,"disk1",31912440.26,206.03
1661346600,"disk1",30614940.13,213.14
1661346615,"disk1",29834640.99,150.06
1661346630,"disk1",19212779.36,144.02
1661346645,"disk1",13685412.46,167.05
1661346660,"disk1",17363364.23,300.65
1661346675,"disk1",27293072.98,358.97
1661346690,"disk1",35816342.05,NA
1661346705,"disk1",25092865.5,311.65
1661346720,"disk1",34549359.49,322.43
1661346735,"disk1",25527575.21,329.2
1661346750,"disk1",24210852.77,288.01
1661346765,"disk1",30584482.4,194.75
1661346780,"disk1",25386477.72,140.42
1661346795,"disk1",25436772.6,128.66
1661346810,"disk1",20524251.95,206.75
1661346825,"disk1",23160679.41,279.95
1661346840,"disk1",12371297.74,179.41
1661346855,"disk1",15807354.11,333.79
1661346870,"disk1",18041747.3,217.39
1661346885,"disk1",25241390.22,213.09
1661346900,"disk1",12762212.05,486.51
1661346915,"disk1",13220974.13,148.24
1661346930,"disk1",14727369.93,423.8
1661346945,"disk1",15650720.31,202.56
1661346960,"disk1",14866137.56,447.78
1661346975,"disk1",28619677.03,291.18
1661346990,"disk1",16752418.88,160
1661347005,"disk1",28288433.35,324.66
1661347020,"disk1",41458505.33,149.63
1661347035,"disk1",32663386.82,191.66
1661347050,"disk1",15899127.84,354.1
1661347065,"disk1",24508249.81,329.78
1661347080,"disk1",31889377.27,177.47
1661347095,"disk1",38335498.83,165.29
1661347110,"disk1",40982030.56,NA
1661347125,"disk1",28746053.09,153.02
1661347140,"disk1",38482688.85,153.29
1661347155,"disk1",26459964.42,274.62
1661347170,"disk1",22644495.75,171.98
1661347185,"disk1",23502811.57,363.44
1661347200,"disk1",13895434.54,541.92
1661347215,"disk1",18925218.04,396.01
1661347230,"disk1",24572416.28,143.86
1661347245,"disk1",26371630.26,280.21
1661347260,"disk1",44486824.76,396.98
1661347275,"disk1",54826421.7,497.74
1661347290,"disk1",50771745.66,690.83
1661347305,"disk1",27568251.13,355.84
1661347320,"disk1",28329115.38,528.93
1661347335,"disk1",20871373.17,269.91
1661347350,"disk1",21091555.16,247.04
1661347365,"disk1",22372903.55,275.69
1661347380,"disk1",24321820.12,190.44
1661347395,"disk1",27536648.46,234.65
1661347410,"disk1",33047304.36,273.43
1661347425,"disk1",34203909.48,384.56
1661347440,"disk1",20757439.92,822.79
1661347455,"disk1",33894837.62,773.79
1661347470,"disk1",22381730.63,641.56
1661347485,"disk1",33525490.09,370.24
1661347500,"disk1",34797803.34,293.35
