"ts","disk_id","throughput","latency"
1638709200,"disk1",63999255.27,17.2
1638709215,"disk1",50631677.64,15.32
1638709230,"disk1",53710289,15.95
1638709245,"disk1",50247300.11,15.06
1638709260,"disk1",66046028.03,17.59
1638709275,"disk1",60159024.38,18.17
1638709290,"disk1",54166300,15.49
1638709305,"disk1",58180126.04,18.14
1638709320,"disk1",57370730.19,16.39
1638709335,"disk1",46418649.08,15.3
1638709350,"disk1",41476489.51,14.67
1638709365,"disk1",46383689.83,15.71
1638709380,"disk1",48886242.01,15.53
1638709395,"disk1",45143243.12,15.09
1638709410,"disk1",43917891.66,15.47
1638709425,"disk1",44032933.29,14.51
1638709440,"disk1",49485140.59,16.02
1638709455,"disk1",54511289.88,17.16
1638709470,"disk1",46856226.46,16.08
1638709485,"disk1",46568195.62,14.57
1638709500,"disk1",54883283.61,15.93
1638709515,"disk1",55862028.68,17.72
1638709530,"disk1",61124487.05,17.06
1638709545,"disk1",52648920.45,16.09
1638709560,"disk1",49227158.11,15.17
1638709575,"disk1",46389960.8,15.15
1638709590,"disk1",47453083.3,15.44
1638709605,"disk1",53110514.07,15.85
1638709620,"disk1",59554163.93,16.42
1638709635,"disk1",52603204.17,16.13
1638709650,"disk1",51229094.05,16.36
1638709665,"disk1",47043807.47,15.43
1638709680,"disk1",47440930.11,15.09
1638709695,"disk1",44767676.36,14.8
1638709710,"disk1",41562758.6,14.93
1638709725,"disk1",41918832.07,15.1
1638709740,"disk1",45897004.11,15.44
1638709755,"disk1",45897708.13,15.46
1638709770,"disk1",47857399.38,16.06
1638709785,"disk1",56572174.63,17.1
1638709800,"disk1",55453754.6,16.41
1638709815,"disk1",54876016.62,17.14
1638709830,"disk1",55462245.31,16.41
1638709845,"disk1",52048518.63,16.51
1638709860,"disk1",53800244.03,16.07
1638709875,"disk1",54085305.38,16.26
1638709890,"disk1",49829057.13,16.5
1638709905,"disk1",48511964.41,16.56
1638709920,"disk1",53216213.13,16.63
1638709935,"disk1",57240324.73,16.43
1638709950,"disk1",46475612.77,15.06
1638709965,"disk1",52322040.76,17.18
1638709980,"disk1",56336869.4,16.22
1638709995,"disk1",48213373.93,16.91
1638710010,"disk1",55566328.97,17.58
1638710025,"disk1",52258508.66,16.41
1638710040,"disk1",52177481.97,15.95
1638710055,"disk1",51096038.89,17.5
1638710070,"disk1",53051709.7,18.54
1638710085,"disk1",54716366.65,18.82
1638710100,"disk1",49734808.83,17.08
1638710115,"disk1",44528580.97,16.05
1638710130,"disk1",45177538.03,16.26
1638710145,"disk1",50068444.84,18.66
1638710160,"disk1",53426107.56,16.4
1638710175,"disk1",63810590.67,17.45
1638710190,"disk1",52185915.12,16.46
1638710205,"disk1",50007150.86,14.89
1638710220,"disk1",49899969.42,15.67
1638710235,"disk1",49757188.42,15.46
1638710250,"disk1",50085623.54,15.25
1638710265,"disk1",51376357.53,15.4
1638710280,"disk1",53208528.96,15.94
1638710295,"disk1",48971256.95,16.04
1638710310,"disk1",45682462.11,15.84
1638710325,"disk1",48121907.8,15.72
1638710340,"disk1",53712562.7,17.67
1638710355,"disk1",49541408.22,15.71
1638710370,"disk1",48748887.59,15.74
1638710385,"disk1",49657302.86,16.72
1638710400,"disk1",62051199.4,17.94
1638710415,"disk1",58598964.66,17.36
1638710430,"disk1",55598481.78,16.58
