"ts","disk_id","throughput","latency"
1638190800,"disk1",56768737.46,18.24
1638190815,"disk1",57721022.4,18
1638190830,"disk1",53501889.56,18.22
1638190845,"disk1",63077633.4,18.9
1638190860,"disk1",67968211.44,19.82
1638190875,"disk1",67440020.67,19.34
1638190890,"disk1",65109140.32,19.31
1638190905,"disk1",59948731.1,20.46
1638190920,"disk1",60756482.5,18.99
1638190935,"disk1",59231053.88,19.19
1638190950,"disk1",59819398.91,19.05
1638190965,"disk1",57251905.4,17.61
1638190980,"disk1",66977967.76,17.59
1638190995,"disk1",54785624.68,16.35
1638191010,"disk1",56273542.66,16.82
1638191025,"disk1",59549599.62,21.74
1638191040,"disk1",60166622.8,17.6
1638191055,"disk1",68721390.7,18.76
1638191070,"disk1",66386331.26,18.94
1638191085,"disk1",57361560.19,20.28
1638191100,"disk1",57124961.13,18.99
1638191115,"disk1",54324219.44,18.95
1638191130,"disk1",58478661.73,18.69
1638191145,"disk1",50933994.31,19.03
1638191160,"disk1",54981799.44,17.19
1638191175,"disk1",54189013.95,17.45
1638191190,"disk1",53780399.4,16.25
1638191205,"disk1",48791563.73,16.12
1638191220,"disk1",58583197.85,17.6
1638191235,"disk1",61750205.48,18.74
1638191250,"disk1",56990427.66,17.43
1638191265,"disk1",62700255.71,20.04
1638191280,"disk1",62673715.15,19.53
1638191295,"disk1",55894495.42,18.01
1638191310,"disk1",48784430.39,17.68
1638191325,"disk1",46893606.58,16.84
1638191340,"disk1",59873384.86,18.55
1638191355,"disk1",64053623.11,20.27
1638191370,"disk1",58128747.07,20.96
1638191385,"disk1",59274789.68,20.48
1638191400,"disk1",54274883.99,18.96
1638191415,"disk1",59667644.18,20.12
1638191430,"disk1",52144978.17,17.93
1638191445,"disk1",62084258.15,18.94
1638191460,"disk1",66797658.16,19.56
1638191475,"disk1",63372584.58,21.11
1638191490,"disk1",53104945.97,19.23
1638191505,"disk1",57230647.8,19.85
1638191520,"disk1",52923135.89,19.46
1638191535,"disk1",56952653.19,21.81
1638191550,"disk1",61366720.44,18.36
1638191565,"disk1",55922362.38,17.75
1638191580,"disk1",63863862.57,18.66
1638191595,"disk1",55058930.67,17.38
1638191610,"disk1",55519950.08,18.02
1638191625,"disk1",60055457.72,19.9
1638191640,"disk1",62909047.11,19.7
1638191655,"disk1",54327959.85,18.22
1638191670,"disk1",48691175.76,19.41
1638191685,"disk1",55695870.41,20.26
1638191700,"disk1",58342504.05,22.14
1638191715,"disk1",58354699.83,19.94
1638191730,"disk1",47917740.08,17.87
1638191745,"disk1",57290870.54,20.59
1638191760,"disk1",56773052.73,18.2
1638191775,"disk1",55743365.05,18.99
1638191790,"disk1",50833599.22,16.48
1638191805,"disk1",46648950.69,16.98
1638191820,"disk1",76017091.54,21.04
1638191835,"disk1",63115428.58,19.38
1638191850,"disk1",52141715.21,17.73
1638191865,"disk1",54299535.5,17.8
1638191880,"disk1",58916055.6,18.65
1638191895,"disk1",56997226.17,20.04
1638191910,"disk1",57234103.91,19.55
1638191925,"disk1",49587206.15,18.48
1638191940,"disk1",50588960.22,18.5
1638191955,"disk1",49731905.15,17
1638191970,"disk1",53660917.93,17.63
1638191985,"disk1",55770471.97,16.86
1638192000,"disk1",53349093.57,18.14
1638192015,"disk1",51110126.26,17.07
1638192030,"disk1",63701622.01,19.76
1638192045,"disk1",60122025.69,19.49
1638192060,"disk1",60940683.55,18.2
1638192075,"disk1",59195369.56,18.09
1638192090,"disk1",54505483.99,17.21
1638192105,"disk1",56402480.45,18.76
1638192120,"disk1",61738555.77,20.95
1638192135,"disk1",55837126.44,17.97
1638192150,"disk1",54686948.28,17.64
1638192165,"disk1",55659769.11,17.25
1638192180,"disk1",52326947.19,18.22
1638192195,"disk1",51753721.87,18.92
1638192210,"disk1",59590752.02,18.16
1638192225,"disk1",59472013.32,17.7
1638192240,"disk1",55770580.28,18.08
1638192255,"disk1",58081342.15,19.68
1638192270,"disk1",58320705.61,19.69
1638192285,"disk1",57113763.02,18.9
1638192300,"disk1",62320363.6,18.14
1638192315,"disk1",58195976.08,18.59
1638192330,"disk1",62643226.94,19.51
1638192345,"disk1",60304811.54,18.78
1638192360,"disk1",55790676.12,18.41
1638192375,"disk1",65143632.53,18.48
1638192390,"disk1",64197551.09,22.48
1638192405,"disk1",54378024.96,17.61
1638192420,"disk1",58756875.69,19.77
1638192435,"disk1",61214771.84,18.59
1638192450,"disk1",70225509,20.99
1638192465,"disk1",66097857.33,18.85
1638192480,"disk1",59897956.74,18.49
1638192495,"disk1",70921603.97,19.5
1638192510,"disk1",65239832.86,19.4
1638192525,"disk1",60076196.65,18.71
1638192540,"disk1",62609442.64,19.06
1638192555,"disk1",60769602.76,18.02
1638192570,"disk1",55073973.59,17.55
1638192585,"disk1",52153553.63,16.04
1638192600,"disk1",60709176.65,17.8
1638192615,"disk1",68530231.07,17.63
1638192630,"disk1",60653118.93,17.07
1638192645,"disk1",56950413.74,16.95
1638192660,"disk1",61946671.74,17.91
1638192675,"disk1",59404316.04,18.27
1638192690,"disk1",50321613.72,16.73
1638192705,"disk1",55528744.85,18.08
1638192720,"disk1",51999951.12,17.77
1638192735,"disk1",53994974.7,17.89
1638192750,"disk1",54797980.8,18.97
1638192765,"disk1",61223958.46,21.52
1638192780,"disk1",59228966.14,19.48
1638192795,"disk1",61673212.68,19.29
1638192810,"disk1",60850986.31,19.76
1638192825,"disk1",59827953.28,18.59
1638192840,"disk1",57829982.45,18.24
1638192855,"disk1",58456133.8,17.2
1638192870,"disk1",57072188.31,17.28
1638192885,"disk1",62887629.35,17.61
1638192900,"disk1",59958026.69,18.82
1638192915,"disk1",63591174.25,17.91
1638192930,"disk1",60802960.27,18.94
1638192945,"disk1",63350433.8,18.87
1638192960,"disk1",68571252.21,19.55
1638192975,"disk1",66671391.62,21.14
1638192990,"disk1",58247984.84,18.18
1638193005,"disk1",54451468.58,18.49
1638193020,"disk1",66246463.83,18.79
1638193035,"disk1",62988279.76,19.5
1638193050,"disk1",65534612.41,19.02
1638193065,"disk1",67009813.58,19.15
1638193080,"disk1",64230398.74,18.3
1638193095,"disk1",65935799.08,20.11
1638193110,"disk1",55968492.77,18.44
1638193125,"disk1",54778202.62,18.37
1638193140,"disk1",52313512.78,17.3
1638193155,"disk1",56058097.7,17.33
1638193170,"disk1",67763725.05,19.4
1638193185,"disk1",61616759.46,19.54
1638193200,"disk1",63056226.94,22.07
1638193215,"disk1",52856742.05,22.17
1638193230,"disk1",59154391.56,18.48
1638193245,"disk1",54791858.45,17.91
1638193260,"disk1",56837455.37,17.95
1638193275,"disk1",57965995.88,18.28
1638193290,"disk1",57976713.38,17.46
1638193305,"disk1",62055971.72,18.6
1638193320,"disk1",62006962.67,18.26
1638193335,"disk1",63277530.91,18.1
1638193350,"disk1",63626498.46,18.36
1638193365,"disk1",61249842.31,18.35
1638193380,"disk1",65631636,17.95
1638193395,"disk1",65315726.92,18.03
1638193410,"disk1",62668771.49,17.61
1638193425,"disk1",61071300.15,17.22
1638193440,"disk1",58165751.75,17.09
1638193455,"disk1",60125714.76,17.88
1638193470,"disk1",57322457.13,18.15
1638193485,"disk1",53352862.97,15.95
1638193500,"disk1",64717528.01,18.42
1638193515,"disk1",71710172.16,19.07
1638193530,"disk1",61411255.7,18.98
1638193545,"disk1",74507673.9,19.58
1638193560,"disk1",66598200.74,18.84
1638193575,"disk1",61764775.19,17.85
1638193590,"disk1",53916553.83,17.12
1638193605,"disk1",54797349.5,17.72
1638193620,"disk1",64098691.72,18.71
1638193635,"disk1",61380309.78,18.18
1638193650,"disk1",57135560.58,17.37
1638193665,"disk1",58323508.2,17.67
1638193680,"disk1",55372732.28,17.28
1638193695,"disk1",61733658.56,17.77
1638193710,"disk1",56482336.78,17.73
1638193725,"disk1",58408536.7,18.11
1638193740,"disk1",61349349.35,18.6
1638193755,"disk1",67568215.66,18.75
1638193770,"disk1",63595302.22,17.76
1638193785,"disk1",60776671.47,17.78
1638193800,"disk1",53423665.54,17.8
1638193815,"disk1",61796303.37,17.89
1638193830,"disk1",56464873.67,17.79
1638193845,"disk1",60230208.41,21.43
1638193860,"disk1",56682949.28,17.56
1638193875,"disk1",63865570.91,18.67
1638193890,"disk1",56257493.58,17.4
1638193905,"disk1",56225874.88,18.16
1638193920,"disk1",62316058.57,18.41
1638193935,"disk1",56884789.89,19.38
1638193950,"disk1",63935050.32,18.36
1638193965,"disk1",59004663.62,18.88
1638193980,"disk1",73317461.06,20.06
1638193995,"disk1",53298366.29,18.34
1638194010,"disk1",59118747.99,19.34
1638194025,"disk1",54886091.14,18.65
1638194040,"disk1",53287390,18.73
1638194055,"disk1",57081881.34,19.82
1638194070,"disk1",59370819.84,20.19
1638194085,"disk1",55662260.65,20.28
1638194100,"disk1",61599984.61,19.64
1638194115,"disk1",60683497.84,19.52
1638194130,"disk1",55459702.8,18.59
1638194145,"disk1",59282979.98,19.12
1638194160,"disk1",63342593.71,19.53
1638194175,"disk1",62849538.43,19.38
1638194190,"disk1",60059856.41,18.85
