"ts","disk_id","throughput","latency"
1638018000,"disk1",54928338.42,18.96
1638018015,"disk1",55234348.09,19.11
1638018030,"disk1",51999593.03,20.04
1638018045,"disk1",59320005.43,18.13
1638018060,"disk1",60337651.83,19.44
1638018075,"disk1",55647013.72,18.56
1638018090,"disk1",63488156.89,20.64
1638018105,"disk1",57169190.97,18.51
1638018120,"disk1",54274619.87,17.96
1638018135,"disk1",59540149.73,18.06
1638018150,"disk1",56697989.72,19.43
1638018165,"disk1",58134404.13,18.57
1638018180,"disk1",58604961.62,19.55
1638018195,"disk1",62290704.76,19.13
1638018210,"disk1",55704348.81,19.02
1638018225,"disk1",56429499.16,19.68
1638018240,"disk1",53017185.07,19.48
1638018255,"disk1",55821837.13,18.21
1638018270,"disk1",58018052.21,18.97
1638018285,"disk1",59819771.98,21.6
1638018300,"disk1",55524958.07,18.97
1638018315,"disk1",56631538.27,18.89
1638018330,"disk1",56315251.35,18.66
1638018345,"disk1",53840091.26,17.94
1638018360,"disk1",54072276.58,18.32
1638018375,"disk1",50058582.44,17.28
1638018390,"disk1",55722258.84,18.15
1638018405,"disk1",55223011.73,19.29
1638018420,"disk1",52627336.94,19.04
1638018435,"disk1",52977774.76,18.17
1638018450,"disk1",54070344.73,17.38
1638018465,"disk1",49421710.08,18
1638018480,"disk1",60077522.21,20.34
1638018495,"disk1",62811475.38,20.55
1638018510,"disk1",56259551.18,19.22
1638018525,"disk1",54687070.52,19.43
1638018540,"disk1",52479959.84,19.12
1638018555,"disk1",52428305.54,18.09
1638018570,"disk1",54279860.46,19.07
1638018585,"disk1",50043065.2,18.08
1638018600,"disk1",52533615.17,18.41
1638018615,"disk1",54107187.99,18.22
1638018630,"disk1",59221169.31,18.64
1638018645,"disk1",56910037.78,18.87
1638018660,"disk1",54740531.62,19.31
1638018675,"disk1",55356369.86,18.13
1638018690,"disk1",48390623.78,17.34
1638018705,"disk1",48753750.02,18.94
1638018720,"disk1",46844458.19,17.75
1638018735,"disk1",47521942.56,17.92
1638018750,"disk1",52184553.52,18.8
1638018765,"disk1",46412184.12,17.42
1638018780,"disk1",47470769.66,18.46
1638018795,"disk1",56303760.54,18.24
1638018810,"disk1",55752703.35,19.52
1638018825,"disk1",52329032.46,18.46
1638018840,"disk1",44633292.31,18.41
1638018855,"disk1",45658411.37,17.91
1638018870,"disk1",42547252.86,16.66
1638018885,"disk1",43278812.09,17.8
1638018900,"disk1",51971047.27,19.95
1638018915,"disk1",50838967.78,19.25
1638018930,"disk1",48828552.08,17.83
1638018945,"disk1",48196850.68,20.31
1638018960,"disk1",50410139.17,18.16
1638018975,"disk1",45065608.54,17.06
1638018990,"disk1",50477284.97,17.84
1638019005,"disk1",46761968.65,17.97
1638019020,"disk1",55556851.66,20.59
1638019035,"disk1",40942542.3,17.56
1638019050,"disk1",54209049.21,19.02
1638019065,"disk1",42314307.59,17.14
1638019080,"disk1",45675900.09,17.26
1638019095,"disk1",45396871.52,16.54
1638019110,"disk1",51713266.9,18.05
1638019125,"disk1",42269896.64,16.36
1638019140,"disk1",45699747.13,17.06
1638019155,"disk1",44005069.1,16.32
1638019170,"disk1",48415126.9,17.18
1638019185,"disk1",44369543.8,16.3
1638019200,"disk1",39178259.31,15.55
1638019215,"disk1",41981277.94,16.96
1638019230,"disk1",52555009.6,18.71
1638019245,"disk1",47258477.4,17.15
1638019260,"disk1",55857973.38,18.09
1638019275,"disk1",51733765.15,18.08
1638019290,"disk1",58024125.29,18.52
1638019305,"disk1",51601925.5,17.17
1638019320,"disk1",55644029.89,17.98
1638019335,"disk1",55181339.79,18.37
1638019350,"disk1",51327634.56,17.43
1638019365,"disk1",49347998.15,16.85
1638019380,"disk1",45622197.91,16.54
1638019395,"disk1",40767584.18,15.87
1638019410,"disk1",45927101.32,16.71
1638019425,"disk1",53058580.23,17.94
1638019440,"disk1",49400798.81,17.94
1638019455,"disk1",46086444.07,17.43
1638019470,"disk1",49824242.23,16.84
1638019485,"disk1",44980625.83,17.61
1638019500,"disk1",51012120.11,20.24
1638019515,"disk1",55436430.91,17.99
1638019530,"disk1",45369535,17.59
1638019545,"disk1",45240537.45,15.63
1638019560,"disk1",45471456.77,16.46
1638019575,"disk1",49556617.16,16.68
1638019590,"disk1",49662075.3,17
1638019605,"disk1",47177113.47,16.76
1638019620,"disk1",45114289.56,16.28
1638019635,"disk1",50566394.21,18.19
1638019650,"disk1",56348982.17,18.9
1638019665,"disk1",47290444.39,17.88
1638019680,"disk1",45284621.09,16.89
1638019695,"disk1",58617588.24,18.69
1638019710,"disk1",52307615.99,17.57
1638019725,"disk1",48810967.8,18.45
1638019740,"disk1",48035237.88,17.01
1638019755,"disk1",46341788.86,18.6
1638019770,"disk1",49664130.66,19.12
1638019785,"disk1",45879391.88,17.55
1638019800,"disk1",50821652.88,18.04
1638019815,"disk1",53100634.24,17.34
1638019830,"disk1",50995679.37,18.4
1638019845,"disk1",44916313.58,17.55
