"ts","disk_id","throughput","latency"
1661518815,"disk1",20279837.91,173.99
1661518830,"disk1",17684085.16,NA
1661518845,"disk1",19899696.58,NA
1661518860,"disk1",16632005.2,121.84
1661518875,"disk1",18445268.16,140.1
1661518890,"disk1",22411820.92,185.33
1661518905,"disk1",20733061.51,176.58
1661518920,"disk1",14840499.86,123.69
1661518935,"disk1",13778873.6,119.21
1661518950,"disk1",16324287.98,145.55
1661518965,"disk1",27637769.68,272.6
1661518980,"disk1",32826868.56,321.76
1661518995,"disk1",27003879.25,288.54
1661519010,"disk1",27593142.71,251.43
1661519025,"disk1",24087519.68,196.88
1661519040,"disk1",28512002.48,291.75
1661519055,"disk1",38776074.83,293.4
1661519070,"disk1",42102542.49,409.36
1661519085,"disk1",37785299.69,437.57
1661519100,"disk1",37805301.54,383.03
1661519115,"disk1",26410459.83,361.01
1661519130,"disk1",26636512.04,202.66
1661519145,"disk1",31000516.24,265.44
1661519160,"disk1",27359771.99,382
1661519175,"disk1",21201145.51,232.32
1661519190,"disk1",26869995.52,191.35
1661519205,"disk1",25183002.22,308.88
1661519220,"disk1",29700850.55,203.78
1661519235,"disk1",23602372.74,191.66
1661519250,"disk1",27467709.18,182.81
1661519265,"disk1",31236741.17,223.88
1661519280,"disk1",32513273.91,181.54
1661519295,"disk1",31184770.94,242.14
1661519310,"disk1",29313558.56,250.46
1661519325,"disk1",28005853.88,295.66
1661519340,"disk1",27935748.23,348.62
1661519355,"disk1",27724954.87,379.84
1661519370,"disk1",27103048.21,399.54
1661519385,"disk1",26593254.17,284.05
1661519400,"disk1",43151851.42,264.87
1661519415,"disk1",29420834.13,162.27
1661519430,"disk1",45383921.29,262.27
1661519445,"disk1",30945805.53,254.83
1661519460,"disk1",37587349.12,211.64
1661519475,"disk1",38190087.29,96.09
1661519490,"disk1",23150333.4,222.37
1661519505,"disk1",20881834.5,192.07
1661519520,"disk1",21463243.93,461.84
1661519535,"disk1",34868952.98,261.39
1661519550,"disk1",23797584.11,518.36
1661519565,"disk1",24850983.34,204.86
1661519580,"disk1",19658879.43,316.43
1661519595,"disk1",22677687.83,363.15
1661519610,"disk1",19725299.39,234.29
1661519625,"disk1",26418258.97,154.79
1661519640,"disk1",29331825.13,150.76
1661519655,"disk1",38444530.07,314.76
1661519670,"disk1",47598549.56,167.45
1661519685,"disk1",35135367.99,169.14
1661519700,"disk1",35620576.12,123.63
1661519715,"disk1",28893834.6,178.8
1661519730,"disk1",30872696.19,111.03
1661519745,"disk1",35394606.35,177.4
1661519760,"disk1",31009347.03,223.76
1661519775,"disk1",41308287.93,331.65
1661519790,"disk1",55300471.98,451.13
1661519805,"disk1",60089468.73,212.11
1661519820,"disk1",48326585.79,258.47
1661519835,"disk1",41228659.7,NA
1661519850,"disk1",38397660.44,212.92
1661519865,"disk1",21882591.2,226.98
1661519880,"disk1",27100066.83,214.43
1661519895,"disk1",22463611.98,342.59
1661519910,"disk1",30322037.78,142.29
1661519925,"disk1",27759827.66,546.06
1661519940,"disk1",42717366.22,581.79
1661519955,"disk1",40510782.69,560.94
1661519970,"disk1",32286384.3,589.8
1661519985,"disk1",31322910.69,350.07
1661520000,"disk1",37775326.91,182.78
1661520015,"disk1",39696143.62,231
1661520030,"disk1",45449969.74,152.93
1661520045,"disk1",41229192.94,367.42
1661520060,"disk1",36175715.89,223.7
1661520075,"disk1",37063032.38,228.38
1661520090,"disk1",46000255.43,310.79
1661520105,"disk1",29853058.36,377.18
1661520120,"disk1",31002132.03,233.56
1661520135,"disk1",38580213.97,258.96
1661520150,"disk1",40499627.66,272.48
1661520165,"disk1",39605168.46,353.61
1661520180,"disk1",31649005.79,411.29
1661520195,"disk1",33838518.6,347.81
1661520210,"disk1",43610213.64,280.74
1661520225,"disk1",45574596,379.02
1661520240,"disk1",37396149.74,384.81
1661520255,"disk1",44404690.83,204.53
1661520270,"disk1",50374745.54,332.08
1661520285,"disk1",41056104.26,327.6
1661520300,"disk1",46421171.91,370.68
1661520315,"disk1",50754480.72,451.37
1661520330,"disk1",57966132.78,237.17
1661520345,"disk1",37677395.25,254.89
1661520360,"disk1",35078669.52,129.96
1661520375,"disk1",37027052.65,413.03
1661520390,"disk1",35589659.49,493.92
1661520405,"disk1",32910995.35,303.87
1661520420,"disk1",32447076.98,379.54
1661520435,"disk1",33135991.36,477.71
1661520450,"disk1",34472050.68,312.99
1661520465,"disk1",48438456.63,97.25
1661520480,"disk1",50427078.99,406.77
1661520495,"disk1",35523985.95,413.85
1661520510,"disk1",27656034.07,570.08
1661520525,"disk1",22702492.13,362.05
1661520540,"disk1",27065796.63,474.72
1661520555,"disk1",29107726.44,255.05
1661520570,"disk1",30274528.52,254.48
1661520585,"disk1",35969433.25,237.49
1661520600,"disk1",35855074.46,268.32
1661520615,"disk1",33649156.84,126.63
1661520630,"disk1",30237364.29,209.49
1661520645,"disk1",26852267.47,192.7
