"ts","disk_id","throughput","latency"
1658322015,"disk1",18556904.27,83.25
1658322030,"disk1",19482719.23,80.27
1658322045,"disk1",15992748.18,74.39
1658322060,"disk1",14835293.12,71
1658322075,"disk1",17401426.53,76.2
1658322090,"disk1",19237580.32,77.89
1658322105,"disk1",20269807.27,79.78
1658322120,"disk1",27168286.26,89.31
1658322135,"disk1",19173611.99,80.16
1658322150,"disk1",15821014.11,73.95
1658322165,"disk1",9488665.9,59.53
1658322180,"disk1",14338469.12,72.47
1658322195,"disk1",21532020.01,90.84
1658322210,"disk1",14406283.56,79.39
1658322225,"disk1",15796741.68,78.38
1658322240,"disk1",14658240.33,68.24
1658322255,"disk1",14958857.84,71.22
1658322270,"disk1",23448786.84,87.16
1658322285,"disk1",24161082.62,88.17
1658322300,"disk1",18652956.84,81
1658322315,"disk1",19324490.45,79.04
1658322330,"disk1",16469054.3,76.07
1658322345,"disk1",19161842.43,81.69
1658322360,"disk1",17604584.37,81.67
1658322375,"disk1",22222641.14,88.56
1658322390,"disk1",14026705.14,68.94
1658322405,"disk1",11014321.11,62.18
1658322420,"disk1",16936469.75,69.39
1658322435,"disk1",20603631.25,75.05
1658322450,"disk1",17895617.01,68.31
1658322465,"disk1",16861242.59,66
1658322480,"disk1",15634268.86,64.78
1658322495,"disk1",19173306.71,73.97
1658322510,"disk1",15760367.82,69.68
1658322525,"disk1",18883896.11,75.38
1658322540,"disk1",19935872.03,79.47
1658322555,"disk1",22775993.31,90.85
1658322570,"disk1",11728015.2,67.54
1658322585,"disk1",13267712.68,67.11
1658322600,"disk1",23787914.17,92.07
1658322615,"disk1",31379472.01,99.93
1658322630,"disk1",15628323.22,71.63
1658322645,"disk1",18707093.21,73.72
1658322660,"disk1",15588857.97,70.43
1658322675,"disk1",14828644.82,67.93
1658322690,"disk1",27961380.25,90.76
1658322705,"disk1",20035613.76,77.37
1658322720,"disk1",17195242.34,74.26
1658322735,"disk1",12947711.09,65.78
1658322750,"disk1",15816510.35,68.14
1658322765,"disk1",23591865.42,81.43
1658322780,"disk1",22552294.19,77.4
1658322795,"disk1",24377503.43,79.43
1658322810,"disk1",15392628.09,64.93
1658322825,"disk1",19255343.99,70.16
1658322840,"disk1",15132294.67,66.14
1658322855,"disk1",13847640.53,62.43
1658322870,"disk1",20063731.54,75.97
1658322885,"disk1",22360202.47,74.11
1658322900,"disk1",19913860.32,76.04
1658322915,"disk1",19817771.98,77.22
1658322930,"disk1",23508477.08,82.76
1658322945,"disk1",18989810.99,76.79
1658322960,"disk1",33161966.86,102.3
1658322975,"disk1",19905666.44,79.2
1658322990,"disk1",16938105.17,75.55
1658323005,"disk1",24776674.33,86.84
1658323020,"disk1",21843219.24,78.21
1658323035,"disk1",29555012.07,91.05
1658323050,"disk1",23798345.94,84.5
1658323065,"disk1",20325379.2,80.48
1658323080,"disk1",15437536.3,71.87
1658323095,"disk1",16109173.8,72.58
1658323110,"disk1",18988521.4,78.39
1658323125,"disk1",20662138.24,81.11
1658323140,"disk1",15497079.79,69.95
1658323155,"disk1",19919050.07,78.02
1658323170,"disk1",16217009.54,75.19
1658323185,"disk1",17488396.73,76.6
1658323200,"disk1",23722280.35,84.49
1658323215,"disk1",24559469.26,87.92
1658323230,"disk1",17955103.05,75.72
1658323245,"disk1",15685380.69,73.86
1658323260,"disk1",18984658.64,84.06
1658323275,"disk1",17387605.96,77.53
1658323290,"disk1",11800145.38,63.31
1658323305,"disk1",15633381.8,69.39
1658323320,"disk1",16901861.52,75.1
1658323335,"disk1",20000799.96,87.67
1658323350,"disk1",18707873.67,85.97
1658323365,"disk1",25131256.47,97.19
1658323380,"disk1",24955351.61,94.74
1658323395,"disk1",14752256.69,72.4
1658323410,"disk1",26711825.05,96.83
1658323425,"disk1",24390582.05,91.95
1658323440,"disk1",15157570.24,72.78
1658323455,"disk1",15459189.64,71.56
1658323470,"disk1",13824611.88,64.09
1658323485,"disk1",14693106.67,68.86
1658323500,"disk1",13594610.09,68.01
1658323515,"disk1",23394283.63,87.58
1658323530,"disk1",15105760.54,71.28
1658323545,"disk1",9749419.03,61.24
1658323560,"disk1",12698561.4,71.18
1658323575,"disk1",17345400.38,75.24
1658323590,"disk1",19257441.34,78.23
1658323605,"disk1",13780096.13,68.76
1658323620,"disk1",18470757.65,79.01
1658323635,"disk1",24995356.96,85.5
1658323650,"disk1",24626227.92,86.73
1658323665,"disk1",19907341.22,79
1658323680,"disk1",21925992.09,82.03
1658323695,"disk1",19600867.87,81.72
1658323710,"disk1",16250957.45,73.71
1658323725,"disk1",24227021.72,90.75
1658323740,"disk1",20844955.15,88.78
1658323755,"disk1",17366643.75,78.89
1658323770,"disk1",18892151.12,81.4
1658323785,"disk1",23968058.51,93.76
1658323800,"disk1",30197382.5,109.14
1658323815,"disk1",23379333.03,91.75
1658323830,"disk1",22854909.4,92.13
1658323845,"disk1",26770378.54,99.86
1658323860,"disk1",20024728.21,85.14
1658323875,"disk1",18518425.54,89.37
1658323890,"disk1",14849994.31,89.5
1658323905,"disk1",14945703.21,87.66
1658323920,"disk1",11019992.27,76.35
1658323935,"disk1",16447998.46,96.31
1658323950,"disk1",13689940.09,85.62
1658323965,"disk1",22849688.07,104.67
1658323980,"disk1",20205491.44,101.22
1658323995,"disk1",17113004.64,89.93
1658324010,"disk1",14965447.85,92.84
1658324025,"disk1",15922543.45,90.86
1658324040,"disk1",12795105.23,76.05
1658324055,"disk1",19043660.34,86.51
1658324070,"disk1",11749401,69.27
1658324085,"disk1",16305820.01,76.83
1658324100,"disk1",18215036.33,79.59
1658324115,"disk1",24160531.17,92.91
1658324130,"disk1",22429717.05,91.23
1658324145,"disk1",22950909.86,82.75
1658324160,"disk1",21479487.39,84
1658324175,"disk1",18893847.63,86.66
1658324190,"disk1",14143445.75,79.15
1658324205,"disk1",17866348.64,85.95
1658324220,"disk1",15206878.53,76.62
1658324235,"disk1",13064680.46,71.29
1658324250,"disk1",12939973.68,68.67
1658324265,"disk1",18023478.78,77.46
1658324280,"disk1",18764874.58,83.72
1658324295,"disk1",23237638.76,98.94
1658324310,"disk1",14332520.66,76.95
1658324325,"disk1",12158409.91,71.28
1658324340,"disk1",15942511.87,81.13
1658324355,"disk1",17541203.35,79.02
1658324370,"disk1",21673183.07,88.24
1658324385,"disk1",14831008.63,70.03
1658324400,"disk1",24820652.29,93.68
1658324415,"disk1",20849855.24,86.56
1658324430,"disk1",27234954.16,90.09
1658324445,"disk1",24849320.36,83.67
1658324460,"disk1",15312496.87,65.84
1658324475,"disk1",14020958.29,65.52
