"ts","disk_id","throughput","latency"
1638450000,"disk1",67924176.15,19.31
1638450015,"disk1",61596176.94,17.29
1638450030,"disk1",65692749.76,20
1638450045,"disk1",72687733.8,18.88
1638450060,"disk1",70827251.77,18.96
1638450075,"disk1",67159026.28,19.41
1638450090,"disk1",62552629.13,19.46
1638450105,"disk1",68766770.38,21.81
1638450120,"disk1",58115732.91,17.85
1638450135,"disk1",66532227.47,19.36
1638450150,"disk1",71569372.77,19.37
1638450165,"disk1",73702603.47,20.66
1638450180,"disk1",77774446.8,21.64
1638450195,"disk1",89238496.98,23.33
1638450210,"disk1",71837988.7,19.72
1638450225,"disk1",70062327.68,19.36
1638450240,"disk1",71005495.97,19.39
1638450255,"disk1",79417156.69,22.14
1638450270,"disk1",87079227.81,22.83
1638450285,"disk1",80864615.14,21.09
1638450300,"disk1",67664616.75,20.88
1638450315,"disk1",63906696.81,17.93
1638450330,"disk1",77040391.11,20.34
1638450345,"disk1",74237893.08,21.7
1638450360,"disk1",86451835.81,21.78
1638450375,"disk1",77290141.72,20.25
1638450390,"disk1",81283761.39,21.49
1638450405,"disk1",88922640.3,23.07
1638450420,"disk1",80372826.89,20.35
1638450435,"disk1",78870465.03,21.45
1638450450,"disk1",85152654.15,22.05
1638450465,"disk1",88905083.3,22.75
1638450480,"disk1",83759587.24,22.62
1638450495,"disk1",84750511.78,23.19
1638450510,"disk1",88610019.25,21.83
1638450525,"disk1",72777918.63,19.68
1638450540,"disk1",71377761.76,21.38
1638450555,"disk1",66540412.24,19.35
1638450570,"disk1",66438640.18,20.32
1638450585,"disk1",68092507.72,20.08
1638450600,"disk1",67049644.25,19.95
1638450615,"disk1",73483352.3,20.39
1638450630,"disk1",69012855.43,20.01
1638450645,"disk1",65560589.8,20.67
1638450660,"disk1",61954479.57,18.22
1638450675,"disk1",67795279.81,19.78
1638450690,"disk1",67520506.04,19.04
1638450705,"disk1",68171793.48,19.7
1638450720,"disk1",55586218.79,17.73
1638450735,"disk1",62557335.74,18.65
1638450750,"disk1",63642533.34,18.57
1638450765,"disk1",63193859.56,19.6
1638450780,"disk1",63779600.6,20.24
1638450795,"disk1",64663766.23,18.43
1638450810,"disk1",65953983.27,21.15
1638450825,"disk1",66822193.93,21.22
1638450840,"disk1",66732796.86,20.8
1638450855,"disk1",76899992.95,21.09
1638450870,"disk1",65860885.27,19.42
1638450885,"disk1",71534870.42,19.84
1638450900,"disk1",68298623.15,18.97
1638450915,"disk1",68918519.76,19.73
1638450930,"disk1",59319668.52,20.1
1638450945,"disk1",62663549.64,19.05
1638450960,"disk1",62103648.84,19.45
1638450975,"disk1",62805918.66,20.61
1638450990,"disk1",55461204.3,17.52
1638451005,"disk1",54757669.14,18.26
1638451020,"disk1",58149176.09,18.58
1638451035,"disk1",58138982.29,18.13
1638451050,"disk1",50729167.13,17.03
1638451065,"disk1",51862751.44,18.87
1638451080,"disk1",51481471.21,18.34
1638451095,"disk1",53894510.78,19.06
1638451110,"disk1",53554478.81,17.88
1638451125,"disk1",52661173.04,18.02
1638451140,"disk1",53460966.52,17.16
1638451155,"disk1",57749470.32,18.04
1638451170,"disk1",55962520.76,17.09
1638451185,"disk1",51900089.07,18.26
1638451200,"disk1",66065219.94,18.52
1638451215,"disk1",60140444.53,18.14
1638451230,"disk1",58772089.16,17.69
1638451245,"disk1",66675998.62,18.46
1638451260,"disk1",66044164.98,19.45
1638451275,"disk1",63658584.48,19.08
1638451290,"disk1",56973982.82,17
1638451305,"disk1",55679787.62,17.98
1638451320,"disk1",54714191.39,17.62
1638451335,"disk1",56646060.86,18.4
1638451350,"disk1",49760165.43,16.86
1638451365,"disk1",55232137.76,17.64
1638451380,"disk1",56493304.21,17.4
1638451395,"disk1",62068715.9,18.8
1638451410,"disk1",48770801.38,17.25
1638451425,"disk1",52913549.16,18.56
1638451440,"disk1",65375837.11,19.96
1638451455,"disk1",60166461.97,19.46
1638451470,"disk1",57495593.95,19.59
1638451485,"disk1",60091268.83,19.91
1638451500,"disk1",58524935.52,20.1
1638451515,"disk1",56984952.64,19.38
1638451530,"disk1",54694599.59,17.39
1638451545,"disk1",54995824.38,17.18
1638451560,"disk1",59455457.01,17.55
1638451575,"disk1",64922258.52,17.68
1638451590,"disk1",59264208.95,17.65
1638451605,"disk1",64825317.42,19.25
1638451620,"disk1",57924024.45,19.67
1638451635,"disk1",55607756.64,17.39
1638451650,"disk1",56999730.74,20.85
1638451665,"disk1",48973316.23,17.17
1638451680,"disk1",54864848.6,18.57
1638451695,"disk1",55055351.1,16.45
1638451710,"disk1",58279423.75,18.14
1638451725,"disk1",54248685.94,18.18
1638451740,"disk1",58612257.53,18.42
1638451755,"disk1",56959380.73,17.45
1638451770,"disk1",51412519.86,19.11
1638451785,"disk1",55090944.11,17.94
1638451800,"disk1",55325117.52,17.69
1638451815,"disk1",53429508.79,16.49
1638451830,"disk1",54237309.38,17.36
1638451845,"disk1",58091721.42,18.09
1638451860,"disk1",57147284.63,18.23
1638451875,"disk1",61858707.88,19.69
1638451890,"disk1",60978807.59,19.25
1638451905,"disk1",62010980.46,19.28
1638451920,"disk1",61568981.04,18.98
1638451935,"disk1",60739072.58,18.43
1638451950,"disk1",54882549.69,17.15
1638451965,"disk1",53917379.06,17.44
1638451980,"disk1",49932888,16.97
1638451995,"disk1",70419563.87,20.46
1638452010,"disk1",58840163.9,19.04
1638452025,"disk1",55377841.52,18.21
1638452040,"disk1",59083328.93,19.28
