"ts","disk_id","throughput","latency"
1660654815,"disk1",22656561.09,568.81
1660654830,"disk1",26272421.31,630.48
1660654845,"disk1",36108541.73,198.1
1660654860,"disk1",34666221.15,1582.37
1660654875,"disk1",28601096.77,527.63
1660654890,"disk1",31150685.51,895.19
1660654905,"disk1",26751550.53,792.17
1660654920,"disk1",24524044.75,541.93
1660654935,"disk1",28542460.8,622.49
1660654950,"disk1",27025130.25,853
1660654965,"disk1",24401996.6,438.02
1660654980,"disk1",23760001.05,411.12
1660654995,"disk1",24414171.78,456.12
1660655010,"disk1",23005066.99,212.35
1660655025,"disk1",20400827.36,706.27
1660655040,"disk1",19607880.76,517.38
1660655055,"disk1",27417200.14,396.87
1660655070,"disk1",16270657,518.6
1660655085,"disk1",21839555.6,806.24
1660655100,"disk1",19161975.24,467.26
1660655115,"disk1",12440254.77,723.46
1660655130,"disk1",14757149.72,337.7
1660655145,"disk1",14347454.45,476.22
1660655160,"disk1",15730628.52,378.43
1660655175,"disk1",18724749.72,545.73
1660655190,"disk1",15990249.54,368.81
1660655205,"disk1",14958624.86,443.11
1660655220,"disk1",16575612.61,391.51
1660655235,"disk1",21492163.01,437.49
1660655250,"disk1",31549041.78,332.98
1660655265,"disk1",24574032.19,221.56
1660655280,"disk1",15556842.28,275.31
1660655295,"disk1",15221579.19,391.67
1660655310,"disk1",10951330.58,567.75
1660655325,"disk1",13770274.91,490.88
1660655340,"disk1",15472351.91,849.5
1660655355,"disk1",16938646.66,502.38
1660655370,"disk1",16760106.03,421.35
1660655385,"disk1",12195436.87,521.5
1660655400,"disk1",11066437.09,769.94
1660655415,"disk1",12037457.87,322.71
1660655430,"disk1",17350439.4,371.7
1660655445,"disk1",19998639.64,456.3
1660655460,"disk1",17551665.49,313.08
1660655475,"disk1",12793746.99,370.99
1660655490,"disk1",18495705.24,256.24
1660655505,"disk1",17436435.37,426.36
1660655520,"disk1",16003233.91,397.47
1660655535,"disk1",31105645.44,387.87
1660655550,"disk1",25280937.27,217.02
1660655565,"disk1",20447080.42,367.9
1660655580,"disk1",17525155.63,289.06
1660655595,"disk1",21246668.29,260.89
1660655610,"disk1",12311386.75,393.2
1660655625,"disk1",13931905.15,313.65
1660655640,"disk1",13486384.6,256.15
1660655655,"disk1",15712130.86,259.93
1660655670,"disk1",15575783.04,266.67
1660655685,"disk1",15001408.2,266.27
1660655700,"disk1",19828688.54,333.52
1660655715,"disk1",23036014.19,237.46
1660655730,"disk1",46343096.7,322.35
1660655745,"disk1",25351577.21,381.12
1660655760,"disk1",26004070.19,309.28
1660655775,"disk1",22676593.53,888.25
1660655790,"disk1",30763194.56,501.84
1660655805,"disk1",29490221.28,1029.79
1660655820,"disk1",34369338.31,453.63
1660655835,"disk1",54140245.7,415.63
1660655850,"disk1",42838709.38,345.95
1660655865,"disk1",21763580.46,459.93
1660655880,"disk1",30133548.8,365.5
1660655895,"disk1",37612221.58,428.69
1660655910,"disk1",48246267.52,981.02
1660655925,"disk1",26828185.72,834.12
1660655940,"disk1",25068592.09,419.14
1660655955,"disk1",26579725.12,715.58
1660655970,"disk1",28145569.23,532.55
1660655985,"disk1",33904477.98,446.98
1660656000,"disk1",34290211.26,836.52
1660656015,"disk1",42224835,537.36
1660656030,"disk1",35305698.81,293.27
1660656045,"disk1",28965913.27,576.79
1660656060,"disk1",32083865.91,481.13
1660656075,"disk1",31749247.84,681.3
1660656090,"disk1",34277478.65,1020.45
1660656105,"disk1",33746619.32,686.33
1660656120,"disk1",30895230.66,839.11
1660656135,"disk1",20871105.2,669.14
1660656150,"disk1",19306790.92,474.06
1660656165,"disk1",22674825.83,646.66
1660656180,"disk1",26644025.91,568.19
1660656195,"disk1",21259227.44,643.01
1660656210,"disk1",27652587.01,564.08
1660656225,"disk1",37939002.88,134.63
1660656240,"disk1",28537931.16,1127.17
1660656255,"disk1",22661633.01,412.6
1660656270,"disk1",21810926.52,207.06
1660656285,"disk1",34806954.45,353.01
1660656300,"disk1",24747646.06,396.86
1660656315,"disk1",23616875.77,499.32
1660656330,"disk1",23500345.5,225.77
1660656345,"disk1",22559815.78,465.37
1660656360,"disk1",16142563.38,407
1660656375,"disk1",12618371.96,940.49
1660656390,"disk1",14825783.64,845.02
1660656405,"disk1",20764857.4,718.12
1660656420,"disk1",16211615.55,472.08
1660656435,"disk1",12050321.57,741.38
1660656450,"disk1",20335363.49,624.64
1660656465,"disk1",11672853.82,587.37
1660656480,"disk1",23042743.56,553.27
1660656495,"disk1",28055172.84,655.65
1660656510,"disk1",11014907.93,439.28
1660656525,"disk1",9227625.39,428.12
1660656540,"disk1",21866821.05,481.56
1660656555,"disk1",38140926.52,651.07
1660656570,"disk1",28999458.49,531.92
1660656585,"disk1",17152259.17,412.66
1660656600,"disk1",20888063.51,587.54
1660656615,"disk1",14587534.45,380.78
1660656630,"disk1",17248219.13,528.77
1660656645,"disk1",17174838.96,560.69
1660656660,"disk1",15198312.48,351
1660656675,"disk1",16553552.21,318.87
1660656690,"disk1",11406678.86,528.04
1660656705,"disk1",16773557.05,1462.42
1660656720,"disk1",14258622.42,633.51
1660656735,"disk1",17583843.85,324.39
1660656750,"disk1",19841608.03,380.87
1660656765,"disk1",36364621.5,312.62
1660656780,"disk1",30865165.22,383.99
1660656795,"disk1",35078558.66,338.4
1660656810,"disk1",29585522.74,294.58
1660656825,"disk1",17838523.1,371.83
1660656840,"disk1",23593783.11,513.15
1660656855,"disk1",36876426.45,369.12
1660656870,"disk1",22217184.9,478.37
1660656885,"disk1",32759936.52,367.53
1660656900,"disk1",35114854.7,399.79
1660656915,"disk1",20817459.97,836.74
1660656930,"disk1",42146788.49,564.37
1660656945,"disk1",29482194.56,495.27
1660656960,"disk1",38220755.05,268.09
1660656975,"disk1",17495531.54,487.3
1660656990,"disk1",13975971.61,360.91
1660657005,"disk1",19175243.75,341.74
1660657020,"disk1",11415727.67,500.85
1660657035,"disk1",13562318.27,422.75
1660657050,"disk1",24816079.92,486.04
1660657065,"disk1",14284280.9,448.68
1660657080,"disk1",23389754.39,274.76
1660657095,"disk1",21250697.26,613.44
1660657110,"disk1",22776519.17,575.59
1660657125,"disk1",18347693.89,921.86
1660657140,"disk1",13956652.92,442.72
1660657155,"disk1",15593510.25,372.34
1660657170,"disk1",27801405.36,379.72
1660657185,"disk1",18322345.38,237.88
1660657200,"disk1",13552116.74,299.12
