"ts","disk_id","throughput","latency"
1637672400,"disk1",62133133.17,19.78
1637672415,"disk1",64214063.15,19.43
1637672430,"disk1",56200412.43,19
1637672445,"disk1",57809354.53,18.61
1637672460,"disk1",58816812.7,19.02
1637672475,"disk1",65037490.61,21.67
1637672490,"disk1",56320655.39,19.54
1637672505,"disk1",55950766.07,20.55
1637672520,"disk1",56440229.27,21.75
1637672535,"disk1",50453020.41,18.99
1637672550,"disk1",51592758.56,19.12
1637672565,"disk1",56935984.87,19.1
1637672580,"disk1",53349243.86,18.14
1637672595,"disk1",57520086.48,18.92
1637672610,"disk1",48748041.44,17.46
1637672625,"disk1",45259085.99,17.58
1637672640,"disk1",47558470.23,18.3
1637672655,"disk1",52697277.91,18.67
1637672670,"disk1",58638725.26,18.83
1637672685,"disk1",60395296.74,21.41
1637672700,"disk1",44873127.21,18.06
1637672715,"disk1",57548696.29,19.29
1637672730,"disk1",56945773.8,19.15
1637672745,"disk1",49675474.43,17.98
1637672760,"disk1",50544594.25,18.89
1637672775,"disk1",48379184.01,19.49
1637672790,"disk1",39781185.94,16.59
1637672805,"disk1",43461304.91,17.54
1637672820,"disk1",47227680.51,17.5
1637672835,"disk1",52323117.44,20.77
1637672850,"disk1",44670071.61,18
1637672865,"disk1",38112294.95,16.82
1637672880,"disk1",39267775.04,17.38
1637672895,"disk1",50865638.67,18.46
1637672910,"disk1",48706114.54,19.12
1637672925,"disk1",43327937.02,17.48
1637672940,"disk1",43270101.48,17.07
1637672955,"disk1",57514505.16,19.12
1637672970,"disk1",52418416.84,18.39
1637672985,"disk1",53320633.94,17.91
1637673000,"disk1",64370348.23,22.7
1637673015,"disk1",61707020.27,20.58
1637673030,"disk1",43451087.15,19.47
1637673045,"disk1",57897218.72,19.3
1637673060,"disk1",72133967.64,20.97
1637673075,"disk1",69335583.66,23.41
1637673090,"disk1",54474903.46,18.91
1637673105,"disk1",51490899.24,18.46
1637673120,"disk1",48379774.49,17.36
1637673135,"disk1",53660229.48,17.94
1637673150,"disk1",50047024.22,18.61
1637673165,"disk1",52760122.7,18.44
1637673180,"disk1",47351002.65,17.56
1637673195,"disk1",50988065.67,18.09
1637673210,"disk1",48976402.54,17.38
1637673225,"disk1",49895175.84,17.61
1637673240,"disk1",51203615.35,17.73
1637673255,"disk1",58592415.44,17.98
1637673270,"disk1",50163439.36,17.61
1637673285,"disk1",51783326.48,18.25
1637673300,"disk1",52978421.52,18.45
1637673315,"disk1",56977973.33,18.32
1637673330,"disk1",43273497.8,17.13
1637673345,"disk1",44802685.15,16.79
1637673360,"disk1",48077050.47,17.8
1637673375,"disk1",55346224.76,17.9
1637673390,"disk1",42013713.59,16.53
1637673405,"disk1",46456180.55,16.85
1637673420,"disk1",55660937.84,17.68
