"ts","disk_id","throughput","latency"
1659272415,"disk1",16981961.8,56.9
1659272430,"disk1",25498563.37,67.03
1659272445,"disk1",28510320.99,67.67
1659272460,"disk1",21437116.19,62.46
1659272475,"disk1",14446660.83,55.33
1659272490,"disk1",12970296.96,51.15
1659272505,"disk1",15724781.31,54.76
1659272520,"disk1",15179766.27,58.63
1659272535,"disk1",14124626.43,57.45
1659272550,"disk1",6403786.39,42.52
1659272565,"disk1",10457226.93,50.27
1659272580,"disk1",13925541.71,56.73
1659272595,"disk1",21987531.93,64.94
1659272610,"disk1",17125146.3,56.53
1659272625,"disk1",7295933.73,43.41
1659272640,"disk1",10650944.8,49.25
1659272655,"disk1",13992844.06,51.8
1659272670,"disk1",12415101.82,52.44
1659272685,"disk1",10479964.82,49.5
1659272700,"disk1",15362445.6,58.63
1659272715,"disk1",13414681.44,53.38
1659272730,"disk1",11769607.7,49.56
1659272745,"disk1",12375847.45,51.15
1659272760,"disk1",12507477.48,52.33
1659272775,"disk1",16947172.24,58.01
1659272790,"disk1",17911203.72,62.07
1659272805,"disk1",21087697.7,65.86
1659272820,"disk1",17652931.19,60.33
1659272835,"disk1",12389554.23,52.24
1659272850,"disk1",14227231.05,54.37
1659272865,"disk1",15411584.99,56.45
1659272880,"disk1",19243730.8,62.95
1659272895,"disk1",12507965.29,52.92
1659272910,"disk1",19690751.37,63.16
1659272925,"disk1",16788244.37,58.19
1659272940,"disk1",15486445.93,55.76
1659272955,"disk1",11437472.68,49.32
1659272970,"disk1",17037268.43,55.31
1659272985,"disk1",19831010.5,58.53
1659273000,"disk1",22052288.85,63.63
1659273015,"disk1",16321632.57,55.33
1659273030,"disk1",21413363.53,63.48
1659273045,"disk1",21410099.95,59.62
1659273060,"disk1",22479668.07,59.34
1659273075,"disk1",20324988.47,60.7
1659273090,"disk1",16300364.58,56.05
1659273105,"disk1",16612766.85,55.48
1659273120,"disk1",13923007.21,53.34
1659273135,"disk1",15578719.17,54.13
1659273150,"disk1",15466386.98,56.05
1659273165,"disk1",21780511.56,66.3
1659273180,"disk1",14262324.13,55.65
1659273195,"disk1",18327280.06,64.12
1659273210,"disk1",15579643.51,62.82
