"ts","disk_id","throughput","latency"
1638536400,"disk1",53550527.8,17.68
1638536415,"disk1",57707861.42,17.75
1638536430,"disk1",52687441.61,16.68
1638536445,"disk1",59139786.11,16.76
1638536460,"disk1",58439433.41,18.26
1638536475,"disk1",58928951.01,17.9
1638536490,"disk1",54635017.87,16.49
1638536505,"disk1",64067921.9,16.94
1638536520,"disk1",60955279.7,17.81
1638536535,"disk1",74709170.2,19.86
1638536550,"disk1",57949125.48,18.44
1638536565,"disk1",55393178.22,17.48
1638536580,"disk1",56767095.09,19.22
1638536595,"disk1",54943875.55,17.19
1638536610,"disk1",54636503.93,17.58
1638536625,"disk1",51187123.37,17.4
1638536640,"disk1",67269616.79,19.18
1638536655,"disk1",70118343.35,18.51
1638536670,"disk1",73667514.85,18.12
1638536685,"disk1",71311916.76,18.09
1638536700,"disk1",63208389.08,17.14
1638536715,"disk1",74964257.61,18.3
1638536730,"disk1",67699800.2,17.57
1638536745,"disk1",68350577.57,17.58
1638536760,"disk1",65420668.55,17.1
1638536775,"disk1",69282212.83,18.29
1638536790,"disk1",65686011.52,16.89
1638536805,"disk1",63015202.41,18.07
1638536820,"disk1",62309739.01,18.32
1638536835,"disk1",76175994.82,17.77
1638536850,"disk1",75813308.18,18.48
1638536865,"disk1",68078611.44,19.09
1638536880,"disk1",61394323.37,18.59
1638536895,"disk1",63903119.76,18.99
1638536910,"disk1",61576291.26,17.88
1638536925,"disk1",64871735.67,18.97
1638536940,"disk1",75123989.83,19.19
1638536955,"disk1",64992177.9,20.09
1638536970,"disk1",64952667.31,18.46
1638536985,"disk1",62305072.91,17.8
1638537000,"disk1",68138556.16,17.91
1638537015,"disk1",72638009.94,19.73
1638537030,"disk1",65680917.23,17.07
1638537045,"disk1",59626081.66,18.76
1638537060,"disk1",70065302.34,19.24
1638537075,"disk1",81479162.78,20.44
1638537090,"disk1",73373969.28,20.8
1638537105,"disk1",63681976.36,19.55
1638537120,"disk1",56504961.9,18.06
1638537135,"disk1",61070598.17,18.66
1638537150,"disk1",58288538.81,17.83
1638537165,"disk1",61005491.59,20.22
1638537180,"disk1",61389024.66,18.12
1638537195,"disk1",69410932.22,18.53
1638537210,"disk1",65214014.79,19.77
1638537225,"disk1",66200316.4,17.51
1638537240,"disk1",71033831.97,18.96
1638537255,"disk1",65817894.05,18.58
1638537270,"disk1",59248525.91,17.68
1638537285,"disk1",63835524.03,18.31
1638537300,"disk1",67534329.24,18.62
1638537315,"disk1",73660691.89,19.07
1638537330,"disk1",74590670.84,19.15
1638537345,"disk1",57176460.68,17.92
1638537360,"disk1",55535824.07,17.27
1638537375,"disk1",63638770.62,17.81
1638537390,"disk1",67784347.78,18.98
1638537405,"disk1",65829157.27,20.95
1638537420,"disk1",67601865.03,21.33
1638537435,"disk1",67200121.62,20.33
1638537450,"disk1",64528598.47,19.66
1638537465,"disk1",76772003.91,19.51
1638537480,"disk1",66188581.81,19.33
1638537495,"disk1",65492092.92,19.48
1638537510,"disk1",62283002.7,19.34
1638537525,"disk1",63765883.65,19.7
1638537540,"disk1",60122492.5,18.09
1638537555,"disk1",63145400.07,18.22
1638537570,"disk1",61667072.54,18.05
1638537585,"disk1",54471066.16,17.78
1638537600,"disk1",61396237.49,17.46
