"ts","disk_id","throughput","latency"
1660482015,"disk1",30907008.13,1339.95
1660482030,"disk1",35196253.84,1392.5
1660482045,"disk1",41477905.05,181.97
1660482060,"disk1",49870781.14,1594.82
1660482075,"disk1",45794520.21,288.69
1660482090,"disk1",25371246.77,1224.25
1660482105,"disk1",23156656.25,1525.39
1660482120,"disk1",20470147.22,843.96
1660482135,"disk1",26360019.19,984.07
1660482150,"disk1",23158778.44,1208.81
1660482165,"disk1",21901518.76,1185.52
1660482180,"disk1",19498819.5,1317.23
1660482195,"disk1",17218635.35,626.33
1660482210,"disk1",16881971.99,647.98
1660482225,"disk1",25752096.15,555.35
1660482240,"disk1",32037258.87,838.17
1660482255,"disk1",31065269.31,925.12
1660482270,"disk1",33476649.01,215.65
1660482285,"disk1",53821593.8,1356.38
1660482300,"disk1",51950171.91,1444.55
1660482315,"disk1",36095673.28,899.03
1660482330,"disk1",24789681.63,1755.15
1660482345,"disk1",23103673.61,265.38
1660482360,"disk1",27609823.33,2156.99
1660482375,"disk1",26137102.09,1276.2
1660482390,"disk1",23256596.43,800.58
1660482405,"disk1",31195427.36,593.66
1660482420,"disk1",36090896.71,673.01
1660482435,"disk1",39232930.88,608.51
1660482450,"disk1",38024687.01,253.56
1660482465,"disk1",52402039.22,659.13
1660482480,"disk1",56009227.66,775.43
1660482495,"disk1",36600514.79,1250
1660482510,"disk1",29748897.84,2513.08
1660482525,"disk1",30456045.28,1395.94
1660482540,"disk1",22809337.04,1826.29
1660482555,"disk1",28783390.1,2828.76
1660482570,"disk1",20852306.7,995.7
1660482585,"disk1",13486005.16,784.72
1660482600,"disk1",8546681.25,1369.92
1660482615,"disk1",9100675.05,1162.44
1660482630,"disk1",10633018.64,351.78
1660482645,"disk1",12081263.5,1181.02
1660482660,"disk1",14499813.18,649.66
1660482675,"disk1",21210503.28,458.48
1660482690,"disk1",18623129.46,405.17
1660482705,"disk1",12558715.34,680.83
1660482720,"disk1",7992866.53,400.15
1660482735,"disk1",16123630.03,647.38
1660482750,"disk1",16818936.09,472.86
1660482765,"disk1",15213871.61,1287.25
1660482780,"disk1",15362110.07,878.59
1660482795,"disk1",18617910.99,1344.67
1660482810,"disk1",20587090.23,1396.98
1660482825,"disk1",27548768.43,787.92
1660482840,"disk1",29529538.98,454.92
1660482855,"disk1",15450872.48,586.92
1660482870,"disk1",26395594.6,199.64
1660482885,"disk1",26246521.12,447.33
1660482900,"disk1",32702544.31,611.63
1660482915,"disk1",23760508.97,586.78
1660482930,"disk1",15721391.79,1361.4
1660482945,"disk1",24622731.32,1073.93
1660482960,"disk1",36493733.39,1136.76
1660482975,"disk1",52224926.05,1074.87
1660482990,"disk1",22794425.19,1012.45
1660483005,"disk1",22869484.64,671.34
1660483020,"disk1",17304745.99,821.67
1660483035,"disk1",29119169.98,1193.22
1660483050,"disk1",27170411.86,426.78
1660483065,"disk1",21861335.23,617.1
1660483080,"disk1",18887241.19,846.45
1660483095,"disk1",30034374.75,1235.05
