"ts","disk_id","throughput","latency"
1638536400,"disk1",54870162.49,17.87
1638536415,"disk1",58095266.09,18.11
1638536430,"disk1",56241118.77,17.76
1638536445,"disk1",58767425.75,18.48
1638536460,"disk1",65416037.07,18.66
1638536475,"disk1",62062199.42,18.75
1638536490,"disk1",51196554.3,17.06
1638536505,"disk1",59002774.68,17.45
1638536520,"disk1",62282119.38,18.7
1638536535,"disk1",59978586.81,19.5
1638536550,"disk1",61932263.38,18.82
1638536565,"disk1",56467787.73,19.88
1638536580,"disk1",63940001.97,18.68
1638536595,"disk1",68205473.46,20.1
1638536610,"disk1",51245837.66,18.68
1638536625,"disk1",54194101.04,17.87
1638536640,"disk1",57452138.31,17.53
1638536655,"disk1",54592356.29,17.19
1638536670,"disk1",59521831.19,17.18
1638536685,"disk1",56853080.14,16.16
1638536700,"disk1",62192911.41,17.81
1638536715,"disk1",69339935.5,19.58
1638536730,"disk1",65150843.48,18.54
1638536745,"disk1",58818145.77,17.45
1638536760,"disk1",60338283.66,18.34
1638536775,"disk1",70208280.5,20.7
1638536790,"disk1",69143782.41,18.97
1638536805,"disk1",60309457.31,17.96
1638536820,"disk1",57832974.09,15.93
1638536835,"disk1",62670207.63,16.22
1638536850,"disk1",62159582.72,16.45
1638536865,"disk1",57087999.77,16.7
1638536880,"disk1",60628611.93,17.02
1638536895,"disk1",60213432.52,17.12
1638536910,"disk1",51238325.95,16.2
1638536925,"disk1",55201845.64,17
1638536940,"disk1",60953727.44,18.81
1638536955,"disk1",62338906.07,17.86
1638536970,"disk1",55086117.76,17.1
1638536985,"disk1",56471681.08,16.79
1638537000,"disk1",56974270.36,16.8
1638537015,"disk1",64081566.54,19.36
1638537030,"disk1",60827995.35,17.13
1638537045,"disk1",65101778.53,18.28
1638537060,"disk1",61445528.31,17.26
1638537075,"disk1",61387556.09,17.01
1638537090,"disk1",55960360.42,17.3
1638537105,"disk1",59188943.05,17.86
1638537120,"disk1",61287941.45,17.45
1638537135,"disk1",64022719.38,17.44
1638537150,"disk1",69421467.95,18.54
1638537165,"disk1",65616612.02,17.9
1638537180,"disk1",64511363.26,16.92
1638537195,"disk1",64225575.14,17.86
1638537210,"disk1",51044889.02,16.85
1638537225,"disk1",55412639.56,16.77
1638537240,"disk1",59869356.2,18.55
1638537255,"disk1",63524596.68,17.47
1638537270,"disk1",57664777.27,18.81
1638537285,"disk1",68150670.55,17.75
1638537300,"disk1",64025866.81,17.97
1638537315,"disk1",65697059.5,19.51
1638537330,"disk1",62570705.97,17.91
1638537345,"disk1",57881669.11,17.4
1638537360,"disk1",62265278.14,18.5
1638537375,"disk1",62712459.4,18.78
1638537390,"disk1",55600254.24,18.75
1638537405,"disk1",54547257.84,19.11
1638537420,"disk1",56761432.05,19.02
1638537435,"disk1",55530669.99,17.25
1638537450,"disk1",58193866.36,18
1638537465,"disk1",56391641.83,20.17
1638537480,"disk1",57180497.56,18.47
1638537495,"disk1",57837493.68,17.84
1638537510,"disk1",49633032.05,17.12
1638537525,"disk1",53213515.68,17.42
1638537540,"disk1",52077480.35,18.17
1638537555,"disk1",58044564.52,17.58
1638537570,"disk1",47766074.84,16.23
1638537585,"disk1",48334789.95,16.18
1638537600,"disk1",57316783.19,17.25
1638537615,"disk1",62414212.89,16.89
1638537630,"disk1",56095085.21,17.17
1638537645,"disk1",60256411.32,17.02
1638537660,"disk1",56744156.43,16.69
1638537675,"disk1",55612472.83,17.33
1638537690,"disk1",53731050.87,17.24
1638537705,"disk1",53975295.04,17.25
1638537720,"disk1",55216910.52,17.19
1638537735,"disk1",60515730.4,17.43
1638537750,"disk1",59343332.51,18.13
1638537765,"disk1",51995763.62,17.66
1638537780,"disk1",52796221.63,16.97
1638537795,"disk1",52653604.42,17.72
1638537810,"disk1",56869389.16,19.94
1638537825,"disk1",64314691.58,20.33
1638537840,"disk1",59870326.09,19.88
1638537855,"disk1",56065883.76,18.43
1638537870,"disk1",46900805.27,16.47
1638537885,"disk1",52644026.8,17.25
1638537900,"disk1",64311344.51,21.32
1638537915,"disk1",60795787.68,18.7
1638537930,"disk1",57659608.89,18.42
1638537945,"disk1",56043979.8,18
1638537960,"disk1",47903040.66,16.93
1638537975,"disk1",47792050.61,17.88
1638537990,"disk1",49988612.79,17.71
1638538005,"disk1",48448236.49,16.69
1638538020,"disk1",45465555.16,15.9
1638538035,"disk1",45187524.97,16.07
1638538050,"disk1",52060055.7,16.68
1638538065,"disk1",51239271.61,16.65
1638538080,"disk1",47242011.43,16.91
1638538095,"disk1",52409042.68,16.48
1638538110,"disk1",48587206.46,15.84
1638538125,"disk1",52118639.74,16.51
1638538140,"disk1",43988435.82,16.57
1638538155,"disk1",45142952.88,17.62
1638538170,"disk1",45603485.21,17.77
1638538185,"disk1",47069260.35,16.99
1638538200,"disk1",45057535.91,17.05
1638538215,"disk1",49316839.53,16.38
1638538230,"disk1",45626350.15,15.76
1638538245,"disk1",46788386.69,16.38
1638538260,"disk1",51880021.66,17.07
1638538275,"disk1",51877980.49,17.08
1638538290,"disk1",50474366.37,16.7
1638538305,"disk1",50171490.76,17.39
1638538320,"disk1",62611966.1,17.94
1638538335,"disk1",53430928.05,18.01
1638538350,"disk1",52391455.43,17.53
1638538365,"disk1",52024632.41,17.69
1638538380,"disk1",44288518.67,16.54
1638538395,"disk1",43954028.93,16.59
1638538410,"disk1",45944630.84,16.8
1638538425,"disk1",57981125.12,18.65
1638538440,"disk1",54919760.87,18.49
1638538455,"disk1",50710414.95,17.94
1638538470,"disk1",51847001.34,17.17
1638538485,"disk1",50338088.69,16.97
1638538500,"disk1",48761948.44,18.05
1638538515,"disk1",56089850.92,20.11
1638538530,"disk1",54858695.27,17.96
1638538545,"disk1",50316755.25,17.82
1638538560,"disk1",45651812.28,16.75
1638538575,"disk1",48419245.41,17.39
